tick;adc
0;7
1;7
2;4
3;7
4;4
5;7
6;7
7;4
8;4
9;4
10;2
11;2
12;4
13;4
14;4
15;4
16;4
17;4
18;4
19;4
20;2
21;4
22;4
23;2
24;2
25;4
26;2
27;4
28;2
29;2
30;4
31;4
32;4
33;2
34;2
35;2
36;2
37;4
38;4
39;2
40;4
41;2
42;4
43;4
44;2
45;2
46;4
47;4
48;4
49;2
50;2
51;4
52;4
53;4
54;4
55;4
56;4
57;4
58;4
59;2
60;4
61;4
62;4
63;4
64;4
65;4
66;2
67;2
68;4
69;2
70;4
71;2
72;2
73;4
74;2
75;4
76;2
77;2
78;2
79;4
80;4
81;2
82;4
83;4
84;4
85;2
86;4
87;4
88;4
89;2
90;2
91;4
92;2
93;4
94;4
95;4
96;2
97;4
98;4
99;2
100;4
101;4
102;2
103;4
104;4
105;4
106;4
107;4
108;2
109;4
110;4
111;2
112;4
113;4
114;4
115;2
116;4
117;2
118;4
119;4
120;2
121;4
122;4
123;2
124;4
125;4
126;2
127;2
128;2
129;4
130;4
131;2
132;4
133;2
134;4
135;4
136;4
137;4
138;4
139;2
140;4
141;2
142;2
143;4
144;2
145;4
146;2
147;4
148;4
149;4
150;4
151;2
152;4
153;4
154;4
155;4
156;4
157;4
158;4
159;4
160;4
161;4
162;4
163;4
164;4
165;2
166;4
167;4
168;4
169;4
170;4
171;4
172;4
173;4
174;4
175;4
176;4
177;4
178;9
179;22
180;27
181;31
182;34
183;39
184;39
185;39
186;39
187;39
188;39
189;39
190;36
191;36
192;34
193;31
194;29
195;27
196;24
197;24
198;27
199;31
200;36
201;39
202;46
203;49
204;54
205;56
206;61
207;68
208;76
209;90
210;95
211;103
212;105
213;108
214;115
215;120
216;122
217;122
218;120
219;117
220;115
221;113
222;113
223;113
224;110
225;110
226;108
227;103
228;98
229;95
230;93
231;88
232;83
233;78
234;76
235;71
236;68
237;68
238;71
239;73
240;71
241;71
242;71
243;71
244;71
245;76
246;81
247;85
248;95
249;100
250;108
251;125
252;132
253;140
254;144
255;152
256;157
257;157
258;157
259;157
260;154
261;152
262;152
263;157
264;164
265;171
266;176
267;186
268;194
269;196
270;196
271;199
272;203
273;206
274;208
275;218
276;223
277;230
278;235
279;240
280;245
281;257
282;272
283;292
284;309
285;316
286;316
287;314
288;309
289;302
290;294
291;292
292;289
293;297
294;314
295;326
296;336
297;341
298;341
299;339
300;331
301;326
302;319
303;302
304;292
305;280
306;262
307;245
308;230
309;218
310;203
311;191
312;179
313;167
314;157
315;149
316;142
317;132
318;127
319;122
320;122
321;122
322;122
323;122
324;135
325;159
326;186
327;223
328;243
329;282
330;319
331;341
332;348
333;353
334;353
335;346
336;336
337;326
338;319
339;319
340;329
341;341
342;351
343;356
344;356
345;353
346;346
347;336
348;329
349;329
350;326
351;321
352;321
353;326
354;341
355;358
356;375
357;383
358;385
359;385
360;380
361;375
362;371
363;363
364;346
365;334
366;324
367;314
368;304
369;292
370;282
371;257
372;240
373;223
374;206
375;191
376;174
377;162
378;149
379;144
380;137
381;132
382;125
383;117
384;113
385;108
386;103
387;95
388;93
389;90
390;88
391;83
392;78
393;73
394;71
395;63
396;61
397;58
398;54
399;49
400;44
401;39
402;36
403;31
404;29
405;27
406;24
407;24
408;22
409;19
410;19
411;17
412;17
413;14
414;14
415;12
416;9
417;12
418;17
419;27
420;34
421;39
422;51
423;56
424;61
425;66
426;71
427;76
428;78
429;81
430;81
431;78
432;76
433;73
434;71
435;66
436;63
437;58
438;54
439;51
440;49
441;44
442;41
443;36
444;36
445;36
446;34
447;31
448;29
449;29
450;29
451;39
452;49
453;63
454;73
455;78
456;81
457;83
458;83
459;81
460;78
461;71
462;68
463;63
464;58
465;56
466;51
467;46
468;44
469;39
470;34
471;34
472;29
473;27
474;24
475;22
476;19
477;17
478;17
479;14
480;12
481;9
482;9
483;9
484;7
485;7
486;4
487;4
488;4
489;4
490;7
491;2
492;2
493;4
494;4
495;4
496;4
497;4
498;4
499;4
500;4
501;2
502;4
503;4
504;4
505;4
506;4
507;2
508;4
509;2
510;4
511;4
512;2
513;4
514;2
515;4
516;4
517;4
518;2
519;4
520;2
521;2
522;2
523;4
524;4
525;4
526;2
527;4
528;2
529;4
530;2
531;4
532;4
533;4
534;2
535;2
536;2
537;4
538;4
539;2
540;4
541;2
542;4
543;2
544;4
545;2
546;2
547;4
548;4
549;4
550;4
551;2
552;2
553;2
554;4
555;2
556;4
557;2
558;2
559;4
560;2
561;4
562;4
563;4
564;2
565;4
566;2
567;2
568;4
569;2
570;2
571;4
572;4
573;4
574;2
575;4
576;4
577;4
578;4
579;2
580;4
581;2
582;4
583;2
584;2
585;4
586;4
587;2
588;4
589;2
590;4
591;4
592;4
593;4
594;4
595;4
596;4
597;2
598;4
599;4
600;2
601;4
602;2
603;4
604;4
605;4
606;4
607;4
608;4
609;4
610;4
611;4
612;4
613;4
614;4
615;4
616;4
617;4
618;4
619;2
620;4
621;4
622;4
623;2
624;4
625;4
626;2
627;4
628;4
629;4
630;2
631;4
632;4
633;4
634;2
635;4
636;2
637;2
638;2
639;4
640;2
641;2
642;4
643;4
644;4
645;4
646;4
647;4
648;4
649;4
650;4
651;4
652;4
653;4
654;4
655;2
656;4
657;2
658;4
659;4
660;2
661;4
662;4
663;4
664;4
665;4
666;4
667;4
668;4
669;4
670;2
671;4
