tick;adc
0;17
1;17
2;17
3;17
4;17
5;17
6;17
7;17
8;19
9;22
10;22
11;24
12;27
13;27
14;27
15;24
16;24
17;24
18;24
19;24
20;22
21;22
22;22
23;22
24;22
25;22
26;22
27;22
28;22
29;24
30;24
31;24
32;29
33;31
34;31
35;31
36;31
37;31
38;31
39;31
40;29
41;31
42;31
43;29
44;31
45;29
46;29
47;29
48;29
49;27
50;24
51;24
52;24
53;24
54;24
55;24
56;22
57;22
58;22
59;22
60;22
61;22
62;22
63;19
64;19
65;22
66;24
67;27
68;29
69;31
70;31
71;31
72;31
73;31
74;31
75;31
76;31
77;31
78;29
79;29
80;29
81;29
82;29
83;29
84;29
85;29
86;29
87;29
88;27
89;27
90;24
91;24
92;24
93;22
94;22
95;22
96;22
97;22
98;22
99;19
100;19
101;19
102;19
103;17
104;17
105;17
106;17
107;19
108;19
109;19
110;17
111;17
112;17
113;17
114;17
115;17
116;17
117;17
118;17
119;19
120;19
121;17
122;17
123;17
124;17
125;17
126;17
127;17
128;17
129;17
130;17
131;17
132;17
133;17
134;19
135;19
136;19
137;19
138;22
139;22
140;22
141;22
142;22
143;19
144;22
145;22
146;22
147;24
148;24
149;24
150;24
151;24
152;24
153;22
154;22
155;19
156;17
157;17
158;14
159;17
160;17
161;14
162;12
163;12
164;9
165;9
166;9
167;9
168;9
169;9
170;9
171;9
172;12
173;12
174;12
175;12
176;14
177;14
178;17
179;17
180;17
181;19
182;19
183;22
184;24
185;27
186;27
187;27
188;27
189;27
190;29
191;27
192;27
193;27
194;27
195;27
196;27
197;24
198;24
199;24
200;22
201;22
202;22
203;22
204;22
205;19
206;19
207;22
208;22
209;24
210;27
211;29
212;29
213;29
214;31
215;34
216;34
217;34
218;34
219;34
220;34
221;31
222;34
223;31
224;29
225;29
226;27
227;29
228;27
229;27
230;27
231;27
232;27
233;27
234;29
235;27
236;27
237;29
238;27
239;27
240;27
241;27
242;24
243;22
244;22
245;19
246;19
247;17
248;17
249;17
250;17
251;14
252;14
253;14
254;17
255;19
256;19
257;19
258;19
259;19
260;19
261;19
262;19
263;19
264;19
265;19
266;19
267;19
268;19
269;19
270;17
271;17
272;19
273;17
274;17
275;17
276;17
277;17
278;17
279;17
280;17
281;17
282;19
283;19
284;19
285;19
286;19
287;19
288;24
289;27
290;27
291;31
292;31
293;31
294;31
295;31
296;31
297;34
298;31
299;34
300;31
301;31
302;31
303;29
304;29
305;27
306;27
307;24
308;24
309;24
310;24
311;24
312;22
313;22
314;22
315;22
316;22
317;22
318;19
319;24
320;27
321;27
322;29
323;29
324;31
325;31
326;31
327;34
328;31
329;31
330;31
331;29
332;27
333;27
334;27
335;27
336;24
337;24
338;24
339;22
340;22
341;19
342;22
343;22
344;24
345;27
346;29
347;31
348;31
349;34
350;34
351;34
352;34
353;31
354;31
355;31
356;31
357;29
358;31
359;29
360;31
361;29
362;29
363;29
364;29
365;29
366;29
367;29
368;31
369;31
370;29
371;29
372;29
373;29
374;31
375;39
376;41
377;54
378;66
379;76
380;85
381;90
382;93
383;98
384;100
385;100
386;103
387;105
388;117
389;127
390;142
391;152
392;159
393;167
394;171
395;176
396;179
397;176
398;174
399;174
400;181
401;184
402;184
403;181
404;176
405;171
406;164
407;157
408;149
409;142
410;135
411;130
412;125
413;120
414;117
415;115
416;110
417;108
418;105
419;103
420;103
421;100
422;100
423;105
424;108
425;115
426;127
427;137
428;142
429;144
430;144
431;147
432;149
433;149
434;149
435;147
436;144
437;142
438;140
439;135
440;132
441;130
442;127
443;122
444;120
445;115
446;110
447;108
448;108
449;110
450;117
451;122
452;127
453;127
454;127
455;125
456;122
457;125
458;130
459;135
460;135
461;137
462;140
463;144
464;144
465;144
466;144
467;142
468;140
469;135
470;127
471;125
472;122
473;120
474;117
475;115
476;110
477;105
478;103
479;100
480;98
481;98
482;105
483;110
484;117
485;127
486;144
487;157
488;164
489;179
490;184
491;189
492;213
493;245
494;282
495;309
496;339
497;363
498;378
499;400
500;415
501;429
502;447
503;459
504;469
505;481
506;488
507;511
508;550
509;584
510;616
511;643
512;665
513;683
514;705
515;724
516;742
517;749
518;749
519;786
520;808
521;828
522;852
523;862
524;864
525;886
526;918
527;945
528;968
529;997
530;1036
531;1054
532;1076
533;1078
534;1071
535;1066
536;1066
537;1066
538;1083
539;1132
540;1199
541;1238
542;1255
543;1265
544;1250
545;1235
546;1216
547;1206
548;1196
549;1186
550;1176
551;1167
552;1140
553;1113
554;1090
555;1083
556;1108
557;1120
558;1130
559;1135
560;1127
561;1125
562;1132
563;1130
564;1120
565;1108
566;1100
567;1115
568;1130
569;1157
570;1203
571;1221
572;1233
573;1233
574;1248
575;1248
576;1230
577;1213
578;1196
579;1199
580;1245
581;1292
582;1326
583;1339
584;1336
585;1326
586;1334
587;1339
588;1321
589;1292
590;1267
591;1243
592;1213
593;1199
594;1189
595;1176
596;1162
597;1152
598;1154
599;1162
600;1164
601;1172
602;1167
603;1179
604;1203
605;1223
606;1228
607;1235
608;1255
609;1297
610;1321
611;1361
612;1388
613;1449
614;1545
615;1656
616;1697
617;1710
618;1707
619;1702
620;1754
621;1823
622;1914
623;1970
624;2019
625;2054
626;2088
627;2103
628;2108
629;2115
630;2110
631;2127
632;2145
633;2167
634;2233
635;2326
636;2412
637;2491
638;2550
639;2582
640;2592
641;2592
642;2575
643;2592
644;2614
645;2597
646;2582
647;2587
648;2582
649;2602
650;2641
651;2739
652;2756
653;2759
654;2749
655;2744
656;2749
657;2751
658;2739
659;2705
660;2712
661;2739
662;2766
663;2769
664;2781
665;2823
666;2840
667;2850
668;2847
669;2828
670;2801
671;2732
672;2646
673;2589
674;2479
675;2410
676;2292
677;2208
678;2083
679;1997
680;1891
681;1793
682;1712
683;1624
684;1560
685;1501
686;1461
687;1434
688;1405
689;1368
690;1314
691;1272
692;1238
693;1216
694;1189
695;1149
696;1103
697;1041
698;992
699;941
700;891
701;845
702;798
703;749
704;702
705;653
706;616
707;579
708;547
709;520
710;488
711;474
712;461
713;452
714;447
715;439
716;425
717;407
718;395
719;373
720;356
721;339
722;324
723;309
724;285
