tick;adc
0;22
1;22
2;22
3;22
4;22
5;22
6;19
7;22
8;22
9;22
10;22
11;22
12;22
13;22
14;24
15;24
16;24
17;24
18;24
19;24
20;24
21;27
22;27
23;27
24;27
25;27
26;27
27;27
28;27
29;27
30;27
31;27
32;27
33;27
34;27
35;27
36;27
37;27
38;24
39;24
40;22
41;22
42;22
43;22
44;22
45;22
46;22
47;22
48;22
49;22
50;22
51;19
52;22
53;19
54;22
55;22
56;22
57;22
58;22
59;22
60;22
61;22
62;24
63;24
64;24
65;27
66;27
67;27
68;24
69;27
70;27
71;27
72;24
73;24
74;24
75;24
76;24
77;24
78;27
79;24
80;22
81;24
82;24
83;22
84;22
85;22
86;22
87;22
88;22
89;22
90;24
91;24
92;24
93;24
94;24
95;24
96;24
97;24
98;24
99;22
100;22
101;22
102;22
103;22
104;22
105;22
106;22
107;22
108;19
109;19
110;19
111;19
112;19
113;19
114;22
115;22
116;22
117;24
118;24
119;24
120;24
121;24
122;24
123;27
124;27
125;27
126;27
127;27
128;27
129;24
130;24
131;24
132;24
133;24
134;24
135;24
136;24
137;24
138;27
139;27
140;27
141;27
142;27
143;27
144;27
145;27
146;27
147;27
148;27
149;27
150;27
151;24
152;24
153;27
154;24
155;22
156;22
157;22
158;22
159;22
160;22
161;24
162;24
163;24
164;24
165;24
166;24
167;31
168;36
169;41
170;46
171;46
172;49
173;49
174;51
175;56
176;61
177;76
178;98
179;117
180;140
181;154
182;169
183;203
184;243
185;289
186;341
187;398
188;427
189;476
190;528
191;570
192;597
193;609
194;609
195;619
196;621
197;626
198;621
199;611
200;594
201;574
202;555
203;540
204;523
205;508
206;501
207;486
208;469
209;442
210;434
211;427
212;420
213;405
214;393
215;380
216;373
217;363
218;353
219;346
220;341
221;334
222;329
223;319
224;309
225;297
226;287
227;277
228;272
229;265
230;280
231;287
232;299
233;316
234;336
235;368
236;398
237;417
238;427
239;429
240;439
241;449
242;457
243;476
244;493
245;518
246;545
247;570
248;616
249;702
250;751
251;813
252;842
253;867
254;891
255;914
256;928
257;936
258;941
259;945
260;950
261;955
262;972
263;980
264;972
265;972
266;982
267;1009
268;1068
269;1122
270;1164
271;1201
272;1223
273;1255
274;1280
275;1294
276;1294
277;1287
278;1277
279;1270
280;1258
281;1250
282;1258
283;1262
284;1302
285;1321
286;1321
287;1321
288;1326
289;1326
290;1341
291;1351
292;1356
293;1388
294;1471
295;1538
296;1572
297;1594
298;1614
299;1614
300;1611
301;1606
302;1631
303;1683
304;1710
305;1756
306;1813
307;1840
308;1847
309;1847
310;1855
311;1867
312;1914
313;1973
314;2041
315;2081
316;2140
317;2223
318;2262
319;2285
320;2336
321;2385
322;2427
323;2439
324;2432
325;2442
326;2525
327;2577
328;2597
329;2604
330;2648
331;2788
332;2874
333;2943
334;2968
335;2960
336;2926
337;2867
338;2801
339;2715
340;2619
341;2518
342;2417
343;2351
344;2267
345;2184
346;2076
347;1963
348;1862
349;1778
350;1656
351;1567
352;1491
353;1415
354;1344
355;1302
356;1262
357;1228
358;1201
359;1174
360;1149
361;1130
362;1137
363;1149
364;1144
365;1132
366;1103
367;1058
368;1024
369;982
370;936
371;889
372;852
373;815
374;766
375;724
376;685
377;646
378;604
379;565
380;533
381;496
382;461
383;434
384;412
385;393
386;371
387;348
388;331
389;312
390;294
391;282
392;267
393;253
394;238
395;226
396;211
397;199
398;189
399;179
400;171
401;162
402;152
403;142
404;135
405;125
406;117
407;113
408;105
409;98
410;90
411;85
412;81
413;76
414;71
415;68
416;63
417;58
418;56
419;54
420;49
421;46
422;44
423;44
424;44
425;46
426;46
427;46
428;46
429;49
430;49
431;54
432;56
433;58
434;58
435;58
436;58
437;56
438;56
439;54
440;54
441;54
442;51
443;51
444;51
445;49
446;49
447;46
448;44
449;44
450;44
451;44
452;44
453;44
454;44
455;41
456;41
457;39
458;36
459;34
460;34
461;31
462;31
463;31
464;31
465;29
466;29
467;29
468;29
469;27
470;27
471;27
472;27
473;29
474;29
475;29
476;29
477;31
478;34
479;36
480;39
481;39
482;41
483;41
484;41
485;39
486;39
487;39
488;39
489;36
490;36
491;34
492;34
493;34
494;34
495;34
496;34
497;34
498;31
499;31
500;29
501;27
502;27
503;27
504;27
505;27
506;27
507;29
508;29
509;29
510;29
511;31
512;29
513;29
514;31
515;29
516;29
517;27
518;29
519;29
520;29
521;27
522;24
523;27
524;27
525;29
526;29
527;29
528;27
529;27
530;24
531;24
532;24
533;24
534;24
535;24
536;24
537;24
538;19
539;24
540;24
541;22
542;22
543;22
544;22
545;22
546;22
547;22
548;22
549;22
550;22
551;22
552;22
553;24
554;24
555;24
556;24
557;24
558;24
559;24
560;24
561;22
562;24
563;24
