tick;adc
0;9
1;7
2;7
3;7
4;7
5;7
6;7
7;4
8;4
9;7
10;4
11;4
12;2
13;4
14;2
15;4
16;4
17;7
18;7
19;7
20;7
21;7
22;9
23;7
24;9
25;7
26;7
27;9
28;7
29;7
30;7
31;9
32;9
33;12
34;12
35;12
36;9
37;9
38;9
39;9
40;9
41;12
42;9
43;9
44;9
45;7
46;7
47;7
48;7
49;4
50;4
51;4
52;2
53;2
54;2
55;2
56;2
57;4
58;4
59;4
60;7
61;7
62;7
63;7
64;7
65;7
66;9
67;9
68;9
69;9
70;9
71;9
72;9
73;12
74;12
75;12
76;14
77;14
78;17
79;17
80;17
81;19
82;19
83;22
84;22
85;22
86;22
87;22
88;19
89;19
90;19
91;17
92;17
93;14
94;14
95;14
96;12
97;9
98;9
99;7
100;7
101;7
102;7
103;9
104;9
105;9
106;12
107;9
108;12
109;12
110;12
111;9
112;12
113;12
114;14
115;12
116;12
117;12
118;12
119;12
120;12
121;12
122;12
123;12
124;12
125;12
126;12
127;12
128;9
129;9
130;9
131;7
132;7
133;7
134;4
135;4
136;4
137;4
138;4
139;4
140;4
141;4
142;4
143;4
144;4
145;4
146;7
147;4
148;4
149;4
150;4
151;4
152;4
153;7
154;7
155;9
156;12
157;12
158;14
159;17
160;19
161;24
162;27
163;29
164;34
165;36
166;39
167;39
168;41
169;44
170;46
171;49
172;49
173;49
174;46
175;46
176;44
177;44
178;41
179;39
180;34
181;34
182;31
183;31
184;31
185;29
186;29
187;29
188;27
189;27
190;29
191;31
192;34
193;31
194;31
195;29
196;29
197;27
198;27
199;24
200;27
201;24
202;24
203;22
204;24
205;27
206;31
207;31
208;34
209;34
210;39
211;44
212;46
213;46
214;49
215;49
216;49
217;49
218;51
219;51
220;51
221;51
222;61
223;73
224;83
225;93
226;98
227;103
228;110
229;113
230;113
231;110
232;108
233;108
234;100
235;98
236;98
237;100
238;100
239;122
240;149
241;186
242;211
243;230
244;255
245;307
246;348
247;420
248;474
249;528
250;592
251;665
252;724
253;781
254;835
255;889
256;945
257;970
258;975
259;965
260;941
261;909
262;874
263;842
264;808
265;793
266;813
267;837
268;869
269;916
270;970
271;1007
272;1031
273;1036
274;1027
275;1051
276;1130
277;1189
278;1226
279;1248
280;1270
281;1272
282;1260
283;1258
284;1270
285;1267
286;1250
287;1230
288;1258
289;1294
290;1312
291;1326
292;1329
293;1319
294;1294
295;1272
296;1245
297;1218
298;1206
299;1196
300;1172
301;1147
302;1122
303;1108
304;1076
305;1036
306;1027
307;1041
308;1061
309;1088
310;1108
311;1169
312;1255
313;1351
314;1432
315;1516
316;1599
317;1695
318;1798
319;1889
320;1921
321;1931
322;1958
323;1970
324;1980
325;2007
326;2002
327;1985
328;2071
329;2132
330;2176
331;2194
332;2191
333;2176
334;2213
335;2265
336;2280
337;2272
338;2248
339;2201
340;2132
341;2056
342;1990
343;1894
344;1820
345;1759
346;1715
347;1680
348;1643
349;1646
350;1675
351;1727
352;1781
353;1835
354;1918
355;2000
356;2056
357;2066
358;2046
359;1997
360;1948
361;1857
362;1783
363;1715
364;1562
365;1461
366;1388
367;1289
368;1216
369;1120
370;1063
371;995
372;936
373;874
374;828
375;788
376;759
377;746
378;766
379;791
380;803
381;798
382;786
383;756
384;734
385;697
386;670
387;638
388;604
389;570
390;533
391;501
392;469
393;444
394;420
395;383
396;353
397;334
398;309
399;292
400;275
401;260
402;238
403;223
404;211
405;199
406;186
407;176
408;167
409;154
410;144
411;135
412;127
413;122
414;117
415;113
416;110
417;103
418;98
419;90
420;85
421;81
422;76
423;71
424;66
425;63
426;58
427;56
428;56
429;54
430;51
431;49
432;46
433;46
434;46
435;44
436;44
437;44
438;41
439;41
440;41
441;39
442;36
443;34
444;34
445;34
446;31
447;31
448;31
449;34
450;34
451;34
452;34
453;34
454;34
455;36
456;36
457;34
458;34
459;34
460;31
461;31
462;36
463;49
464;58
465;66
466;76
467;83
468;90
469;95
470;103
471;103
472;103
473;100
474;100
475;98
476;95
477;90
478;85
479;83
480;78
481;73
482;71
483;68
484;63
485;58
486;54
487;51
488;46
489;41
490;39
491;36
492;31
493;34
494;29
495;29
496;27
497;27
498;27
499;29
500;29
501;29
502;27
503;24
504;24
505;24
506;22
507;22
508;19
509;19
510;17
511;17
512;17
513;14
514;17
515;19
516;19
517;22
518;19
519;22
520;22
521;19
522;19
523;17
524;14
525;14
526;12
527;12
528;12
529;12
530;12
531;9
532;9
533;9
534;7
535;7
536;7
537;4
538;4
539;4
540;2
541;2
542;2
543;4
544;4
545;4
546;2
547;4
548;4
549;4
550;4
551;4
552;4
553;4
554;7
555;7
556;7
557;7
558;9
559;9
560;9
561;9
562;7
563;7
564;7
565;7
566;9
567;9
568;9
569;12
570;12
571;12
572;12
573;12
574;12
575;9
576;9
577;9
578;9
579;9
580;7
581;9
582;9
583;9
584;12
585;12
586;14
587;14
588;14
589;14
590;17
591;14
592;17
593;17
594;17
595;17
596;17
597;17
598;17
599;17
600;17
601;17
602;17
603;17
604;17
605;14
606;12
607;12
608;9
609;9
610;7
611;9
612;9
613;9
614;14
615;14
616;14
617;14
618;14
619;14
620;12
621;14
622;14
623;14
624;14
625;14
626;14
627;12
628;12
629;12
630;12
631;12
632;12
633;12
634;12
635;12
636;12
637;12
638;12
639;9
640;12
641;12
642;14
643;14
644;17
645;17
646;17
647;17
648;19
649;19
650;19
651;19
652;19
653;22
654;22
655;22
656;22
657;19
658;22
659;19
