tick;adc
0;12
1;12
2;12
3;12
4;12
5;14
6;14
7;14
8;14
9;14
10;14
11;14
12;14
13;14
14;14
15;14
16;14
17;14
18;17
19;17
20;17
21;17
22;17
23;17
24;17
25;17
26;17
27;17
28;17
29;14
30;14
31;14
32;12
33;12
34;12
35;12
36;12
37;12
38;9
39;12
40;12
41;12
42;9
43;9
44;9
45;9
46;14
47;12
48;12
49;14
50;12
51;14
52;14
53;14
54;17
55;17
56;17
57;17
58;17
59;19
60;19
61;19
62;19
63;22
64;22
65;22
66;22
67;22
68;22
69;22
70;22
71;22
72;24
73;24
74;24
75;24
76;24
77;24
78;24
79;24
80;22
81;22
82;22
83;19
84;19
85;19
86;19
87;19
88;19
89;19
90;19
91;19
92;17
93;19
94;17
95;17
96;17
97;19
98;17
99;17
100;19
101;19
102;19
103;17
104;17
105;19
106;19
107;19
108;19
109;19
110;19
111;19
112;19
113;19
114;19
115;19
116;19
117;19
118;19
119;19
120;19
121;19
122;19
123;22
124;22
125;22
126;22
127;22
128;24
129;24
130;24
131;24
132;24
133;22
134;22
135;22
136;22
137;22
138;19
139;22
140;19
141;17
142;17
143;17
144;17
145;17
146;17
147;17
148;17
149;17
150;17
151;17
152;14
153;14
154;14
155;14
156;17
157;17
158;17
159;17
160;17
161;17
162;17
163;17
164;22
165;24
166;29
167;34
168;39
169;41
170;46
171;49
172;49
173;49
174;49
175;49
176;49
177;49
178;46
179;44
180;41
181;39
182;39
183;36
184;36
185;39
186;41
187;44
188;49
189;51
190;51
191;51
192;51
193;54
194;58
195;61
196;63
197;76
198;98
199;125
200;152
201;169
202;184
203;196
204;203
205;206
206;206
207;206
208;203
209;208
210;213
211;218
212;216
213;213
214;208
215;206
216;203
217;196
218;191
219;186
220;179
221;171
222;164
223;157
224;152
225;149
226;147
227;147
228;142
229;137
230;135
231;132
232;125
233;117
234;113
235;105
236;100
237;93
238;90
239;83
240;78
241;73
242;71
243;68
244;66
245;68
246;68
247;68
248;71
249;71
250;68
251;66
252;66
253;66
254;68
255;73
256;78
257;81
258;83
259;83
260;93
261;108
262;115
263;122
264;127
265;130
266;135
267;135
268;135
269;132
270;130
271;130
272;127
273;125
274;132
275;135
276;135
277;135
278;135
279;132
280;135
281;135
282;132
283;127
284;122
285;117
286;115
287;115
288;113
289;113
290;110
291;108
292;105
293;103
294;98
295;95
296;98
297;100
298;108
299;115
300;120
301;122
302;122
303;120
304;117
305;117
306;115
307;115
308;117
309;120
310;117
311;120
312;125
313;130
314;137
315;140
316;144
317;152
318;164
319;184
320;211
321;230
322;248
323;255
324;267
325;277
326;287
327;302
328;324
329;336
330;339
331;339
332;336
333;334
334;341
335;363
336;390
337;405
338;432
339;466
340;488
341;523
342;543
343;557
344;572
345;582
346;597
347;597
348;616
349;651
350;700
351;742
352;773
353;796
354;818
355;837
356;862
357;891
358;938
359;958
360;970
361;977
362;972
363;963
364;948
365;941
366;928
367;923
368;926
369;918
370;931
371;943
372;980
373;1046
374;1115
375;1167
376;1211
377;1245
378;1265
379;1267
380;1258
381;1235
382;1206
383;1186
384;1179
385;1149
386;1115
387;1081
388;1054
389;1044
390;1046
391;1056
392;1098
393;1130
394;1157
395;1179
396;1186
397;1196
398;1196
399;1199
400;1201
401;1208
402;1230
403;1309
404;1341
405;1383
406;1457
407;1496
408;1516
409;1520
410;1547
411;1579
412;1624
413;1670
414;1719
415;1771
416;1791
417;1813
418;1823
419;1828
420;1867
421;1889
422;1887
423;1879
424;1879
425;1884
426;1896
427;1882
428;1867
429;1855
430;1823
431;1786
432;1766
433;1739
434;1746
435;1739
436;1729
437;1700
438;1670
439;1648
440;1643
441;1633
442;1621
443;1594
444;1577
445;1557
446;1567
447;1570
448;1557
449;1547
450;1567
451;1584
452;1611
453;1624
454;1638
455;1641
456;1631
457;1616
458;1587
459;1550
460;1518
461;1506
462;1493
463;1469
464;1459
465;1464
466;1484
467;1484
468;1496
469;1525
470;1562
471;1572
472;1562
473;1547
474;1555
475;1602
476;1690
477;1761
478;1793
479;1815
480;1845
481;1852
482;1847
483;1820
484;1803
485;1764
486;1700
487;1648
488;1631
489;1616
490;1597
491;1579
492;1547
493;1552
494;1538
495;1506
496;1464
497;1405
498;1344
499;1275
500;1213
501;1157
502;1083
503;1019
504;958
505;899
506;842
507;803
508;769
509;746
510;724
511;700
512;663
513;636
514;611
515;582
516;560
517;565
518;562
519;547
520;530
521;508
522;486
523;461
524;439
525;410
526;385
527;363
528;341
529;316
530;294
531;275
532;255
533;233
534;218
535;213
536;211
537;206
538;201
539;194
540;189
541;181
542;176
543;171
544;169
545;169
546;169
547;164
548;159
549;154
550;147
551;142
552;135
553;130
554;125
555;117
556;113
557;110
558;105
559;100
560;95
561;93
562;93
563;93
564;90
565;90
566;88
567;85
568;85
569;83
570;81
571;78
572;76
573;73
574;71
575;66
576;63
577;58
578;58
579;54
580;54
581;51
582;51
583;51
584;49
585;49
586;49
587;51
588;54
589;56
590;66
591;71
592;76
593;81
594;83
595;83
596;83
597;81
598;78
599;76
600;71
601;68
602;63
603;61
604;58
605;56
606;54
607;51
608;49
609;46
610;44
611;44
612;41
613;39
614;39
615;36
616;36
617;41
618;49
619;61
620;68
621;73
622;73
623;73
624;73
625;73
626;71
627;68
628;66
629;66
630;63
631;63
632;63
633;61
634;58
635;56
636;56
637;56
638;56
639;54
640;51
641;51
642;54
643;54
644;54
645;54
646;54
647;54
648;51
649;51
650;49
651;49
652;46
653;46
654;44
655;44
656;41
657;44
658;49
659;49
660;46
661;46
662;46
663;41
664;41
665;36
666;34
667;34
668;31
669;31
670;29
671;29
672;29
673;29
674;27
675;27
676;24
677;24
678;24
679;27
680;27
681;27
682;27
683;27
684;27
685;24
686;24
687;24
688;24
689;24
690;24
691;22
692;24
693;22
694;24
695;24
696;24
697;27
698;27
699;27
700;29
701;29
702;29
703;29
704;29
705;29
706;29
707;29
708;29
709;27
710;29
711;29
712;29
713;29
714;31
715;31
716;31
717;31
718;31
719;31
720;34
721;34
722;34
723;31
724;29
725;29
726;29
727;29
728;29
729;29
730;29
731;29
732;29
733;29
734;29
735;29
736;29
737;29
738;29
739;29
740;29
741;29
742;27
743;27
744;27
745;31
746;34
747;36
748;39
749;39
750;41
751;41
752;41
753;41
754;41
755;39
756;39
757;36
758;36
759;36
760;36
761;34
762;34
763;34
764;34
765;34
766;31
767;31
768;31
769;31
770;31
771;29
772;27
773;24
774;24
775;24
776;24
777;22
778;22
779;22
780;22
781;22
782;22
783;22
784;19
785;19
786;19
787;19
788;22
789;19
790;19
791;19
792;19
793;19
794;19
795;19
796;19
797;19
798;19
799;19
800;19
801;17
802;19
