tick;adc
0;4
1;4
2;2
3;4
4;4
5;4
6;2
7;4
8;2
9;4
10;4
11;2
12;4
13;4
14;4
15;7
16;4
17;7
18;7
19;7
20;7
21;7
22;7
23;7
24;7
25;7
26;7
27;7
28;4
29;4
30;4
31;4
32;4
33;4
34;2
35;4
36;4
37;4
38;4
39;4
40;4
41;4
42;4
43;4
44;4
45;4
46;4
47;4
48;2
49;4
50;4
51;4
52;4
53;4
54;4
55;4
56;4
57;4
58;4
59;4
60;4
61;4
62;4
63;4
64;4
65;4
66;4
67;2
68;4
69;4
70;4
71;4
72;7
73;7
74;7
75;7
76;7
77;7
78;9
79;9
80;9
81;12
82;12
83;14
84;14
85;14
86;14
87;14
88;14
89;14
90;17
91;17
92;14
93;12
94;14
95;12
96;12
97;12
98;14
99;12
100;12
101;9
102;9
103;7
104;7
105;4
106;4
107;4
108;4
109;4
110;4
111;4
112;4
113;4
114;7
115;4
116;4
117;4
118;4
119;7
120;7
121;4
122;7
123;9
124;9
125;9
126;9
127;9
128;7
129;9
130;9
131;9
132;9
133;9
134;9
135;9
136;12
137;9
138;12
139;9
140;12
141;9
142;12
143;9
144;9
145;9
146;9
147;7
148;7
149;7
150;7
151;7
152;4
153;4
154;4
155;4
156;2
157;4
158;4
159;4
160;4
161;4
162;4
163;4
164;4
165;4
166;9
167;14
168;17
169;22
170;24
171;24
172;24
173;27
174;29
175;31
176;34
177;39
178;51
179;76
180;110
181;137
182;157
183;181
184;211
185;240
186;267
187;289
188;304
189;321
190;341
191;356
192;366
193;375
194;385
195;400
196;415
197;429
198;447
199;461
200;474
201;484
202;498
203;523
204;538
205;547
206;565
207;579
208;589
209;606
210;629
211;651
212;658
213;665
214;663
215;668
216;663
217;670
218;695
219;722
220;749
221;769
222;798
223;830
224;852
225;889
226;918
227;948
228;1004
229;1049
230;1081
231;1098
232;1103
233;1098
234;1108
235;1120
236;1130
237;1132
238;1132
239;1174
240;1203
241;1221
242;1233
243;1250
244;1260
245;1255
246;1250
247;1253
248;1253
249;1240
250;1226
251;1228
252;1243
253;1250
254;1253
255;1255
256;1265
257;1297
258;1361
259;1503
260;1683
261;1810
262;1877
263;1938
264;1963
265;1963
266;1950
267;1918
268;1904
269;1914
270;1904
271;1874
272;1835
273;1823
274;1820
275;1808
276;1773
277;1727
278;1673
279;1602
280;1525
281;1454
282;1398
283;1341
284;1272
285;1196
286;1127
287;1073
288;1002
289;943
290;882
291;835
292;791
293;729
294;675
295;629
296;584
297;545
298;508
299;469
300;434
301;402
302;375
303;346
304;324
305;297
306;272
307;250
308;235
309;213
310;201
311;184
312;169
313;154
314;142
315;135
316;125
317;115
318;110
319;100
320;93
321;85
322;81
323;76
324;71
325;68
326;66
327;61
328;56
329;54
330;49
331;49
332;46
333;46
334;41
335;41
336;39
337;36
338;34
339;31
340;29
341;29
342;27
343;24
344;22
345;19
346;19
347;19
348;19
349;17
350;17
351;14
352;12
353;12
354;9
355;7
356;7
357;7
358;4
359;4
360;4
361;4
362;2
363;4
364;4
365;2
366;7
367;4
368;4
369;4
370;4
371;4
372;4
373;4
374;4
375;4
376;2
377;4
378;2
379;2
380;4
381;4
382;4
383;4
384;4
385;4
386;4
387;4
388;4
389;2
390;2
391;2
392;4
393;2
394;2
395;4
396;2
397;4
398;2
399;4
400;2
401;2
402;4
403;4
404;4
405;4
406;4
407;4
408;4
409;2
410;4
411;4
412;4
413;2
414;4
415;4
416;2
417;4
418;4
419;4
420;4
421;4
422;4
423;2
424;4
425;4
426;2
427;4
428;4
429;4
430;4
431;4
432;4
433;4
434;4
435;4
436;4
437;2
438;4
439;4
440;4
441;4
442;4
443;4
444;2
445;4
446;4
447;2
448;4
449;4
450;2
451;2
452;2
453;4
454;2
455;2
456;4
457;4
458;4
459;2
460;4
461;2
462;4
463;4
464;4
465;4
466;4
467;4
468;4
469;2
470;4
471;4
472;2
473;4
474;4
475;4
476;4
477;4
478;2
479;2
480;4
481;4
482;2
483;4
484;4
485;4
486;4
487;4
488;2
489;4
490;4
491;4
492;2
493;4
494;4
495;4
496;4
497;4
498;4
499;4
500;4
501;4
502;2
503;4
504;4
505;4
506;4
507;2
508;4
509;4
510;2
511;4
512;4
513;4
514;4
515;2
516;2
517;2
518;4
519;4
520;2
521;4
522;2
523;2
524;4
525;4
526;4
527;2
528;2
529;2
530;4
531;2
532;2
533;4
534;4
535;4
536;4
537;4
538;2
539;2
540;4
541;2
542;4
543;4
544;4
545;4
546;2
547;4
548;4
549;2
550;4
551;4
552;4
553;4
554;4
555;4
556;4
557;4
558;4
559;4
560;4
561;4
562;4
563;4
564;4
565;4
566;4
567;2
568;4
569;4
570;4
571;4
572;4
573;4
574;4
575;4
576;4
577;4
578;4
579;4
580;2
581;4
582;4
583;4
584;2
585;4
586;4
587;4
588;4
589;4
590;4
591;2
592;2
593;4
594;4
595;4
596;4
597;4
598;2
599;4
600;2
601;4
602;4
603;4
604;4
605;4
606;4
607;2
608;4
609;4
610;4
611;4
612;2
613;4
614;4
615;4
616;2
617;2
618;4
619;4
620;4
621;4
622;4
623;4
624;4
625;2
626;4
627;4
628;2
629;4
630;4
631;2
632;4
633;2
634;4
635;4
636;4
637;4
638;4
639;4
640;4
641;4
642;4
643;4
644;4
645;4
646;4
647;4
648;2
649;4
650;2
651;4
652;4
653;2
654;2
655;4
656;2
657;2
658;2
659;4
660;4
661;4
662;2
663;4
664;4
665;4
666;2
667;2
668;4
669;4
670;4
671;4
672;4
673;4
674;4
675;4
676;4
677;2
678;4
679;4
680;2
681;4
682;2
683;4
684;4
685;4
686;2
687;4
688;4
689;4
690;4
691;2
692;2
693;4
694;4
695;4
696;4
697;4
698;4
699;4
700;4
701;2
702;4
703;4
704;2
705;2
706;4
707;4
708;4
709;4
710;4
711;2
712;4
713;4
714;4
715;2
716;4
717;4
718;4
719;2
720;4
721;4
722;2
723;4
724;2
725;4
726;4
727;4
728;4
729;4
730;4
731;2
732;4
733;4
734;4
735;4
736;2
737;4
738;4
739;4
740;2
741;2
742;4
743;4
744;4
745;2
746;2
747;4
748;4
749;4
750;4
751;4
752;4
753;4
754;4
755;4
756;4
757;4
758;4
759;2
760;2
761;2
762;2
763;4
764;4
765;4
766;4
767;4
768;4
769;4
770;4
771;4
772;4
773;4
774;4
775;4
776;4
777;4
778;2
779;4
780;4
781;4
782;4
783;2
784;4
785;2
786;2
787;4
788;4
789;2
790;4
791;2
792;4
793;4
794;4
795;4
796;4
797;4
798;2
799;4
800;4
801;4
802;4
803;4
804;2
805;4
806;4
807;2
808;4
809;4
810;2
811;2
812;4
813;4
814;4
815;4
816;2
817;4
818;4
819;2
