tick;adc
0;4
1;7
2;7
3;7
4;7
5;7
6;7
7;7
8;7
9;7
10;7
11;9
12;12
13;14
14;14
15;14
16;14
17;12
18;12
19;12
20;12
21;12
22;9
23;9
24;7
25;9
26;7
27;7
28;7
29;7
30;7
31;7
32;7
33;4
34;4
35;4
36;4
37;4
38;4
39;4
40;4
41;4
42;7
43;2
44;4
45;4
46;4
47;4
48;4
49;4
50;4
51;4
52;4
53;7
54;9
55;9
56;14
57;14
58;14
59;14
60;14
61;14
62;14
63;14
64;14
65;14
66;14
67;14
68;14
69;14
70;14
71;17
72;19
73;19
74;19
75;19
76;19
77;19
78;19
79;19
80;19
81;19
82;17
83;17
84;17
85;17
86;14
87;14
88;12
89;12
90;9
91;9
92;9
93;12
94;12
95;12
96;12
97;12
98;9
99;12
100;9
101;12
102;9
103;12
104;12
105;12
106;12
107;12
108;12
109;12
110;12
111;9
112;9
113;9
114;9
115;12
116;14
117;17
118;17
119;17
120;17
121;17
122;17
123;19
124;17
125;17
126;17
127;17
128;17
129;17
130;14
131;14
132;14
133;14
134;14
135;14
136;12
137;12
138;12
139;12
140;12
141;12
142;12
143;12
144;12
145;12
146;12
147;14
148;14
149;14
150;17
151;17
152;17
153;17
154;17
155;17
156;17
157;17
158;19
159;17
160;14
161;14
162;14
163;14
164;12
165;12
166;12
167;12
168;9
169;9
170;9
171;9
172;12
173;12
174;12
175;14
176;12
177;12
178;12
179;12
180;14
181;14
182;14
183;14
184;14
185;12
186;14
187;14
188;14
189;17
190;17
191;19
192;19
193;19
194;22
195;22
196;19
197;19
198;17
199;17
200;14
201;14
202;12
203;12
204;12
205;9
206;9
207;9
208;9
209;7
210;7
211;7
212;7
213;4
214;4
215;4
216;4
217;4
218;4
219;4
220;4
221;4
222;4
223;4
224;4
225;4
226;4
227;4
228;7
229;7
230;7
231;7
232;7
233;4
234;4
235;4
236;7
237;7
238;7
239;7
240;7
241;7
242;7
243;7
244;7
245;7
246;7
247;7
248;7
249;7
250;7
251;7
252;4
253;4
254;7
255;7
256;4
257;4
258;4
259;4
260;4
261;4
262;4
263;4
264;4
265;2
266;4
267;4
268;4
269;4
270;4
271;4
272;4
273;4
274;4
275;4
276;4
277;4
278;9
279;9
280;12
281;12
282;12
283;12
284;12
285;9
286;9
287;9
288;9
289;9
290;9
291;9
292;7
293;7
294;7
295;7
296;7
297;7
298;7
299;7
300;7
301;7
302;7
303;7
304;7
305;7
306;4
307;4
308;4
309;7
310;4
311;4
312;4
313;4
314;4
315;4
316;4
317;4
318;4
319;2
320;2
321;4
322;4
323;4
324;4
325;4
326;4
327;4
328;4
329;4
330;4
331;4
332;4
333;4
334;4
335;4
336;4
337;4
338;4
339;4
340;4
341;4
342;7
343;4
344;4
345;4
346;4
347;4
348;4
349;4
350;4
351;4
352;4
353;4
354;4
355;4
356;4
357;4
358;4
359;4
360;4
361;4
362;4
363;4
364;7
365;7
366;7
367;7
368;9
369;9
370;9
371;9
372;7
373;7
374;7
375;4
376;4
377;4
378;4
379;7
380;4
381;4
382;4
383;4
384;4
385;4
386;4
387;4
388;4
389;4
390;4
391;4
392;4
393;7
394;4
395;7
396;4
397;7
398;4
399;4
400;4
401;4
402;4
403;4
404;4
405;4
406;4
407;4
408;4
409;4
410;4
