tick;adc
0;22
1;22
2;22
3;22
4;22
5;22
6;22
7;22
8;22
9;22
10;24
11;24
12;24
13;24
14;24
15;24
16;24
17;24
18;24
19;24
20;22
21;22
22;22
23;19
24;19
25;19
26;17
27;17
28;17
29;17
30;17
31;17
32;17
33;17
34;17
35;17
36;17
37;17
38;17
39;17
40;17
41;17
42;17
43;17
44;17
45;14
46;17
47;17
48;17
49;17
50;17
51;17
52;19
53;19
54;17
55;17
56;17
57;17
58;17
59;19
60;19
61;19
62;19
63;19
64;19
65;19
66;19
67;19
68;19
69;17
70;17
71;17
72;17
73;17
74;17
75;17
76;17
77;17
78;17
79;19
80;19
81;19
82;17
83;17
84;17
85;17
86;17
87;17
88;14
89;14
90;17
91;14
92;14
93;14
94;12
95;12
96;12
97;14
98;14
99;14
100;14
101;14
102;14
103;14
104;17
105;19
106;19
107;22
108;19
109;22
110;19
111;19
112;19
113;19
114;19
115;17
116;17
117;17
118;17
119;14
120;14
121;14
122;14
123;14
124;14
125;14
126;17
127;17
128;17
129;19
130;19
131;19
132;19
133;19
134;22
135;22
136;22
137;22
138;22
139;22
140;22
141;22
142;22
143;22
144;22
145;22
146;22
147;19
148;19
149;19
150;19
151;19
152;19
153;19
154;17
155;19
156;19
157;17
158;17
159;14
160;17
161;17
162;19
163;19
164;17
165;19
166;19
167;19
168;19
169;17
170;19
171;19
172;19
173;19
174;19
175;19
176;19
177;22
178;22
179;22
180;22
181;19
182;22
183;22
184;19
185;19
186;19
187;17
188;19
189;17
190;17
191;19
192;19
193;19
194;17
195;19
196;19
197;17
198;19
199;19
200;19
201;19
202;19
203;19
204;19
205;19
206;19
207;19
208;17
209;19
210;17
211;17
212;17
213;17
214;17
215;17
216;14
217;14
218;14
219;14
220;14
221;12
222;12
223;12
224;12
225;12
226;12
227;14
228;14
229;14
230;14
231;17
232;17
233;14
234;17
235;17
236;17
237;17
238;17
239;17
240;17
241;19
242;24
243;29
244;36
245;41
246;44
247;49
248;49
249;51
250;51
251;51
252;54
253;56
254;56
255;58
256;63
257;68
258;71
259;73
260;76
261;78
262;81
263;81
264;78
265;76
266;71
267;68
268;66
269;61
270;61
271;58
272;56
273;56
274;58
275;61
276;61
277;68
278;76
279;81
280;85
281;90
282;93
283;93
284;93
285;90
286;88
287;85
288;81
289;78
290;76
291;73
292;71
293;68
294;66
295;66
296;61
297;58
298;56
299;56
300;54
301;54
302;51
303;49
304;46
305;44
306;41
307;41
308;39
309;39
310;39
311;39
312;41
313;44
314;44
315;41
316;44
317;44
318;44
319;46
320;49
321;51
322;54
323;58
324;61
325;66
326;73
327;73
328;73
329;73
330;71
331;71
332;68
333;63
334;63
335;61
336;58
337;58
338;58
339;58
340;61
341;66
342;71
343;78
344;81
345;83
346;85
347;83
348;85
349;88
350;90
351;93
352;100
353;108
354;113
355;117
356;120
357;122
358;122
359;130
360;137
361;149
362;154
363;157
364;154
365;152
366;147
367;142
368;135
369;127
370;122
371;113
372;108
373;100
374;95
375;93
376;88
377;85
378;88
379;93
380;95
381;98
382;100
383;100
384;125
385;142
386;181
387;206
388;228
389;250
390;275
391;294
392;309
393;319
394;329
395;341
396;368
397;393
398;417
399;439
400;454
401;464
402;474
403;476
404;479
405;496
406;533
407;555
408;587
409;606
410;629
411;633
412;653
413;680
414;702
415;712
416;719
417;722
418;715
419;719
420;744
421;761
422;773
423;778
424;778
425;769
426;764
427;764
428;749
429;732
430;717
431;719
432;724
433;739
434;766
435;791
436;810
437;845
438;874
439;899
440;918
441;926
442;926
443;911
444;886
445;872
446;859
447;872
448;894
449;899
450;916
451;945
452;960
453;958
454;948
455;931
456;918
457;911
458;904
459;916
460;931
461;938
462;955
463;963
464;950
465;933
466;909
467;899
