tick;adc
0;4
1;7
2;7
3;9
4;9
5;12
6;9
7;9
8;12
9;12
10;14
11;12
12;12
13;12
14;12
15;12
16;12
17;12
18;12
19;12
20;12
21;12
22;12
23;12
24;9
25;12
26;12
27;12
28;12
29;12
30;12
31;14
32;14
33;14
34;14
35;12
36;12
37;9
38;9
39;7
40;7
41;7
42;4
43;7
44;4
45;2
46;2
47;4
48;2
49;2
50;2
51;2
52;2
53;2
54;4
55;2
56;4
57;4
58;4
59;4
60;4
61;2
62;4
63;2
64;2
65;2
66;4
67;4
68;2
69;2
70;4
71;4
72;2
73;4
74;4
75;4
76;4
77;2
78;2
79;4
80;4
81;7
82;7
83;7
84;7
85;7
86;7
87;7
88;4
89;2
90;4
91;4
92;4
93;2
94;2
95;2
96;4
97;2
98;2
99;4
100;4
101;4
102;4
103;4
104;4
105;4
106;4
107;4
108;4
109;4
110;4
111;4
112;7
113;7
114;7
115;7
116;9
117;9
118;9
119;9
120;12
121;12
122;12
123;9
124;9
125;9
126;9
127;9
128;9
129;9
130;9
131;9
132;9
133;9
134;9
135;9
136;9
137;9
138;9
139;7
140;9
141;7
142;7
143;7
144;4
145;4
146;4
147;4
148;4
149;2
150;4
151;2
152;2
153;2
154;4
155;2
156;4
157;4
158;2
159;2
160;4
161;2
162;4
163;2
164;4
165;4
166;4
167;4
168;4
169;4
170;4
171;4
172;7
173;7
174;7
175;7
176;7
177;9
178;9
179;9
180;7
181;7
182;4
183;4
184;4
185;4
186;4
187;4
188;7
189;7
190;7
191;7
192;7
193;7
194;9
195;7
196;9
197;7
198;7
199;7
200;9
201;9
202;7
203;4
204;4
205;2
206;4
207;2
208;2
209;2
210;2
211;4
212;4
213;2
214;4
215;2
216;2
217;4
218;4
219;2
220;2
221;2
222;2
223;2
224;4
225;4
226;4
227;4
228;4
229;2
230;4
231;2
232;4
233;2
234;4
235;4
236;7
237;4
238;7
239;7
240;7
241;7
242;7
243;7
244;4
245;4
246;2
247;2
248;4
249;2
250;4
251;2
252;2
253;2
254;2
255;4
256;4
257;2
258;2
259;4
260;2
261;2
262;2
263;2
264;2
265;4
266;4
267;4
268;7
269;7
270;9
271;9
272;9
273;9
274;7
275;7
276;7
277;9
278;9
279;9
280;12
281;12
282;14
283;14
284;17
285;17
286;17
287;17
288;17
289;17
290;17
291;17
292;17
293;17
294;19
295;22
296;29
297;31
298;36
299;39
300;41
301;44
302;49
303;54
304;56
305;58
306;61
307;66
308;78
309;98
310;113
311;122
312;132
313;137
314;142
315;154
316;164
317;174
318;186
319;194
320;196
321;199
322;201
323;201
324;201
325;203
326;203
327;203
328;196
329;191
330;186
331;186
332;189
333;189
334;189
335;186
336;181
337;176
338;171
339;169
340;164
341;159
342;154
343;152
344;147
345;142
346;140
347;140
348;137
349;132
350;132
351;127
352;125
353;127
354;130
355;127
356;125
357;120
358;115
359;113
360;108
361;108
362;110
363;113
364;117
365;120
366;122
367;127
368;127
369;130
370;130
371;125
372;117
373;117
374;120
375;132
376;142
377;152
378;164
379;176
380;189
381;206
382;230
383;257
384;285
385;297
386;307
387;319
388;336
389;351
390;361
391;373
392;385
393;400
394;402
395;405
396;402
397;410
398;410
399;412
400;412
401;412
402;412
403;425
404;442
405;459
406;471
407;474
408;474
409;476
410;471
