tick;adc
0;22
1;22
2;22
3;22
4;22
5;22
6;19
7;19
8;17
9;17
10;17
11;17
12;17
13;17
14;14
15;14
16;14
17;12
18;12
19;9
20;9
21;9
22;9
23;9
24;12
25;9
26;9
27;9
28;12
29;12
30;12
31;12
32;14
33;14
34;14
35;17
36;17
37;14
38;17
39;14
40;14
41;14
42;14
43;14
44;14
45;14
46;14
47;14
48;14
49;12
50;12
51;12
52;12
53;12
54;12
55;14
56;14
57;14
58;14
59;14
60;14
61;14
62;14
63;17
64;17
65;17
66;19
67;17
68;19
69;17
70;19
71;19
72;19
73;19
74;22
75;22
76;22
77;22
78;22
79;22
80;22
81;22
82;22
83;22
84;24
85;22
86;22
87;22
88;24
89;24
90;24
91;24
92;24
93;24
94;22
95;22
96;22
97;19
98;19
99;17
100;17
101;17
102;17
103;14
104;14
105;14
106;14
107;14
108;14
109;14
110;14
111;17
112;17
113;17
114;17
115;17
116;17
117;19
118;17
119;19
120;19
121;19
122;19
123;19
124;17
125;19
126;19
127;19
128;22
129;22
130;22
131;22
132;22
133;24
134;24
135;24
136;24
137;24
138;22
139;22
140;22
141;22
142;19
143;19
144;17
145;17
146;14
147;17
148;14
149;14
150;17
151;17
152;17
153;17
154;19
155;19
156;22
157;19
158;22
159;22
160;22
161;22
162;19
163;19
164;19
165;19
166;19
167;17
168;19
169;17
170;17
171;17
172;17
173;17
174;17
175;14
176;14
177;14
178;12
179;12
180;12
181;12
182;12
183;12
184;12
185;12
186;12
187;12
188;12
189;12
190;12
191;12
192;12
193;12
194;12
195;14
196;14
197;14
198;14
199;14
200;14
201;17
202;17
203;14
204;17
205;17
206;19
207;17
208;17
209;19
210;19
211;19
212;22
213;22
214;22
215;22
216;22
217;22
218;22
219;22
220;22
221;22
222;19
223;19
224;17
225;19
226;19
227;19
228;19
229;19
230;19
231;22
232;19
233;22
234;22
235;22
236;22
237;22
238;22
239;19
240;19
241;22
242;19
243;19
244;19
245;19
246;19
247;19
248;19
249;19
250;19
251;19
252;17
253;17
254;19
255;17
256;17
257;17
258;17
259;17
260;17
261;17
262;17
263;17
264;17
265;17
266;17
267;17
268;17
269;24
270;34
271;44
272;51
273;56
274;61
275;63
276;63
277;66
278;66
279;66
280;63
281;61
282;58
283;56
284;58
285;58
286;63
287;71
288;73
289;76
290;76
291;73
292;76
293;78
294;76
295;73
296;76
297;76
298;76
299;76
300;71
301;71
302;68
303;63
304;61
305;58
306;56
307;54
308;51
309;46
310;44
311;41
312;39
313;36
314;36
315;34
316;31
317;36
318;39
319;46
320;51
321;56
322;58
323;58
324;61
325;58
326;58
327;56
328;56
329;58
330;58
331;58
332;56
333;56
334;54
335;51
336;51
337;49
338;51
339;54
340;51
341;54
342;54
343;56
344;56
345;56
346;56
347;56
348;58
349;58
350;63
351;63
352;68
353;71
354;73
355;76
356;78
357;78
358;81
359;81
360;83
361;83
362;81
363;83
364;85
365;85
366;88
367;88
368;88
369;88
370;88
371;88
372;90
373;93
374;95
375;98
376;100
377;103
378;103
379;100
380;100
381;108
382;115
383;120
384;127
385;137
386;147
387;157
388;159
389;162
390;159
391;154
392;149
393;144
394;137
395;130
396;125
397;120
398;115
399;110
400;105
401;105
402;110
403;115
404;117
405;115
406;117
407;115
408;113
409;115
410;117
411;120
412;130
413;135
414;144
415;152
416;162
417;167
418;169
419;171
420;171
421;171
422;167
423;162
424;154
425;152
426;149
427;144
428;147
429;147
430;152
431;154
432;154
433;154
434;152
435;149
436;147
437;144
438;149
439;159
440;167
441;176
442;194
443;213
444;235
445;253
446;280
447;294
448;309
449;326
450;339
451;356
452;371
453;395
454;410
455;427
456;444
457;457
458;486
459;511
460;550
461;592
462;616
463;648
464;660
465;670
466;673
467;695
