tick;adc
0;14
1;14
2;14
3;14
4;14
5;14
6;17
7;17
8;19
9;19
10;22
11;22
12;22
13;19
14;22
15;19
16;19
17;17
18;17
19;14
20;14
21;14
22;14
23;14
24;17
25;17
26;17
27;17
28;17
29;17
30;17
31;17
32;17
33;14
34;14
35;14
36;14
37;14
38;12
39;14
40;14
41;17
42;19
43;22
44;22
45;22
46;22
47;24
48;22
49;22
50;22
51;19
52;19
53;17
54;17
55;14
56;14
57;14
58;14
59;14
60;14
61;14
62;12
63;12
64;9
65;7
66;7
67;7
68;7
69;7
70;7
71;9
72;9
73;9
74;9
75;9
76;7
77;7
78;7
79;7
80;7
81;7
82;7
83;7
84;7
85;4
86;4
87;4
88;2
89;2
90;4
91;2
92;4
93;4
94;7
95;7
96;7
97;7
98;7
99;7
100;7
101;7
102;7
103;7
104;7
105;7
106;7
107;7
108;7
109;9
110;9
111;9
112;9
113;9
114;12
115;14
116;14
117;17
118;19
119;19
120;22
121;19
122;19
123;22
124;19
125;19
126;22
127;22
128;22
129;22
130;22
131;22
132;22
133;22
134;22
135;19
136;19
137;19
138;17
139;14
140;14
141;12
142;12
143;12
144;9
145;9
146;9
147;9
148;9
149;9
150;12
151;12
152;14
153;14
154;14
155;14
156;17
157;17
158;17
159;17
160;17
161;19
162;17
163;17
164;17
165;17
166;17
167;17
168;17
169;19
170;19
171;19
172;22
173;22
174;24
175;24
176;27
177;27
178;27
179;29
180;27
181;27
182;27
183;24
184;24
185;24
186;27
187;27
188;27
189;29
190;29
191;27
192;27
193;27
194;27
195;24
196;27
197;24
198;24
199;24
200;24
201;24
202;24
203;24
204;24
205;22
206;22
207;19
208;19
209;17
210;17
211;14
212;14
213;14
214;17
215;22
216;24
217;24
218;27
219;27
220;29
221;31
222;34
223;34
224;36
225;39
226;41
227;41
228;41
229;41
230;44
231;49
232;51
233;56
234;58
235;63
236;76
237;90
238;98
239;103
240;110
241;127
242;144
243;154
244;159
245;169
246;174
247;174
248;174
249;171
250;167
251;164
252;162
253;159
254;154
255;149
256;142
257;132
258;125
259;117
260;110
261;105
262;103
263;100
264;95
265;93
266;90
267;90
268;85
269;83
270;81
271;81
272;76
273;76
274;71
275;68
276;68
277;68
278;66
279;66
280;66
281;63
282;61
283;66
284;78
285;93
286;110
287;127
288;142
289;157
290;169
291;176
292;189
293;208
294;253
295;297
296;346
297;380
298;398
299;420
300;434
301;459
302;474
303;493
304;501
305;515
306;533
307;543
308;562
309;587
310;597
311;624
312;643
313;663
314;687
315;700
316;710
317;717
318;729
319;742
320;754
321;756
322;749
323;737
324;719
325;702
326;692
327;687
328;678
329;683
330;685
331;695
332;710
333;715
334;727
335;739
336;746
337;759
338;773
339;791
340;803
341;815
342;830
343;842
344;855
345;874
346;916
347;955
348;1014
349;1066
350;1110
351;1137
352;1159
353;1181
354;1221
355;1250
356;1270
357;1309
358;1316
359;1321
360;1326
361;1324
362;1309
363;1314
364;1341
365;1341
366;1326
367;1302
368;1299
369;1326
370;1375
371;1420
372;1493
373;1562
374;1599
375;1638
376;1732
377;1803
378;1832
379;1864
380;1909
381;1945
382;1977
383;1990
384;1980
385;1968
386;1973
387;2036
388;2100
389;2145
390;2157
391;2154
392;2142
393;2122
394;2071
395;2034
396;2007
397;2029
398;2036
399;2027
400;2012
401;1992
402;1955
403;1901
404;1847
405;1781
406;1710
407;1651
408;1592
409;1523
410;1466
411;1437
412;1420
413;1449
414;1496
415;1565
416;1651
417;1717
418;1778
419;1842
420;1879
421;1894
422;1896
423;1872
424;1850
425;1889
426;1909
427;1926
428;1938
429;1953
430;1973
431;1990
432;1985
433;1963
434;1948
435;1918
436;1882
437;1852
438;1823
439;1793
440;1761
441;1746
442;1742
443;1737
444;1761
445;1781
446;1776
447;1771
448;1778
449;1869
450;1941
451;1970
452;1995
453;1992
454;1970
455;1918
456;1857
457;1781
458;1700
459;1611
460;1545
461;1461
462;1398
463;1331
464;1235
465;1152
466;1088
467;1004
468;950
469;886
470;832
471;798
472;771
473;739
474;707
475;680
476;641
477;611
478;584
479;562
480;533
481;508
482;481
483;454
484;429
485;405
486;380
487;358
488;334
489;309
490;289
491;265
492;248
493;228
494;211
495;196
496;181
497;169
498;154
499;142
500;132
501;122
502;115
503;105
504;98
505;90
506;88
507;83
508;78
509;73
510;68
511;63
512;61
513;58
514;58
515;56
516;54
517;54
518;49
519;46
520;44
521;39
522;36
523;36
524;34
525;31
526;29
527;27
528;27
529;27
530;24
531;24
532;22
533;19
534;19
535;17
536;17
537;17
538;19
539;19
540;19
541;19
542;19
543;17
544;17
545;14
546;12
547;9
548;9
549;7
550;7
551;7
552;7
553;9
554;12
555;14
556;17
557;17
558;19
559;17
560;17
561;17
562;14
563;17
564;17
565;17
566;17
567;19
568;19
569;19
570;19
571;19
572;22
573;22
574;22
575;22
576;24
577;24
578;27
579;27
580;27
581;24
582;22
583;22
584;22
585;22
586;22
587;19
588;19
589;19
590;17
591;17
592;17
593;17
594;17
595;17
596;14
597;14
598;14
599;12
600;12
601;12
602;12
603;14
604;12
605;12
606;14
607;14
608;14
609;14
610;14
611;14
612;14
613;14
614;14
615;14
616;14
617;14
618;14
619;14
620;12
621;12
622;9
623;12
624;14
625;14
626;17
627;17
628;17
629;19
630;19
631;22
632;22
633;22
634;22
635;22
636;19
637;19
638;19
639;19
640;19
641;19
642;19
643;17
644;19
645;19
646;22
647;22
648;24
649;24
650;24
651;24
652;24
653;24
654;22
655;24
656;22
657;22
658;19
659;17
660;17
661;17
662;14
663;14
664;14
665;14
666;12
667;12
668;9
669;9
670;7
671;7
672;4
673;4
674;2
675;4
676;4
677;4
678;4
679;4
680;4
681;4
682;4
683;4
684;7
685;7
686;9
