tick;adc
0;113
1;108
2;105
3;120
4;120
5;132
6;140
7;113
8;115
9;122
10;135
11;125
12;122
13;125
14;125
15;125
16;137
17;117
18;135
19;115
20;98
21;108
22;113
23;115
24;115
25;115
26;115
27;122
28;110
29;117
30;98
31;113
32;122
33;120
34;132
35;137
36;117
37;130
38;115
39;113
40;105
41;115
42;115
43;127
44;137
45;115
46;113
47;117
48;117
49;125
50;105
51;113
52;113
53;115
54;127
55;108
56;117
57;110
58;115
59;127
60;110
61;127
62;100
63;117
64;115
65;117
66;103
67;125
68;103
69;108
70;117
71;110
72;115
73;125
74;135
75;135
76;117
77;120
78;115
79;120
80;135
81;122
82;105
83;113
84;120
85;122
86;132
87;113
88;115
89;130
90;147
91;122
92;140
93;117
94;132
95;110
96;120
97;137
98;117
99;113
100;142
101;142
102;130
103;125
104;120
105;117
106;120
107;127
108;110
109;100
110;115
111;117
112;115
113;132
114;108
115;100
116;127
117;110
118;108
119;105
120;122
121;108
122;110
123;127
124;127
125;115
126;108
127;113
128;127
129;110
130;103
131;117
132;113
133;125
134;127
135;103
136;110
137;127
138;127
139;125
140;113
141;127
142;137
143;113
144;125
145;110
146;103
147;108
148;110
149;117
150;105
151;98
152;108
153;110
154;105
155;98
156;105
157;108
158;115
159;93
160;115
161;113
162;110
163;90
164;117
165;117
166;108
167;105
168;113
169;113
170;113
171;108
172;125
173;108
174;120
175;115
176;100
177;98
178;115
179;110
180;132
181;113
182;120
183;120
184;108
185;125
186;140
187;125
188;164
189;147
190;164
191;191
192;208
193;216
194;238
195;221
196;253
197;257
198;267
199;260
200;270
201;253
202;245
203;235
204;221
205;228
206;238
207;208
208;201
209;208
210;201
211;194
212;216
213;208
214;203
215;221
216;201
217;221
218;189
219;179
220;199
221;189
222;201
223;206
224;179
225;186
226;186
227;186
228;174
229;176
230;162
231;164
232;159
233;176
234;162
235;174
236;152
237;154
238;169
239;186
240;184
241;216
242;226
243;262
244;255
245;253
246;262
247;287
248;272
249;282
250;280
251;270
252;265
253;262
254;257
255;255
256;243
257;233
258;235
259;228
260;213
261;228
262;223
263;218
264;253
265;285
266;294
267;316
268;316
269;346
270;383
271;402
272;427
273;437
274;488
275;493
276;520
277;528
278;545
279;565
280;594
281;599
282;638
283;629
284;660
285;702
286;778
287;840
288;884
289;923
290;958
291;977
292;985
293;1014
294;1063
295;1113
296;1201
297;1316
298;1402
299;1511
300;1565
301;1631
302;1675
303;1732
304;1756
305;1808
306;1896
307;1975
308;2031
309;2063
310;2066
311;2063
312;2056
313;2068
314;2054
315;2036
316;2029
317;2007
318;2024
319;2017
320;2029
321;2051
322;2068
323;2088
324;2066
325;2019
326;1973
327;1918
328;1850
329;1764
330;1697
331;1609
332;1547
333;1476
334;1449
335;1427
336;1405
337;1393
338;1344
339;1312
340;1272
341;1258
342;1233
343;1199
344;1167
345;1152
346;1105
347;1058
348;1034
349;1012
350;980
351;958
352;909
353;847
354;828
355;778
356;746
357;719
358;702
359;660
360;611
361;594
362;565
363;530
364;476
365;459
366;437
367;415
368;380
369;334
370;336
371;324
372;307
373;285
374;270
375;240
376;233
377;233
378;230
379;206
380;203
381;184
382;189
383;171
384;191
385;169
386;167
387;147
388;144
389;154
390;159
391;154
392;147
393;142
394;162
395;152
396;152
397;147
398;108
399;140
400;149
401;130
402;142
403;137
404;140
405;122
406;122
407;120
408;105
409;125
410;120
411;132
412;113
413;122
414;127
415;130
416;122
417;130
418;117
419;135
420;135
421;137
422;159
423;142
424;149
425;159
426;159
427;164
428;144
429;140
430;132
431;164
432;130
433;144
434;127
435;125
436;152
437;132
438;132
439;132
440;127
441;110
442;127
443;130
444;130
445;105
446;95
447;110
448;113
449;127
450;113
451;125
452;135
453;147
454;135
455;115
456;137
457;144
458;130
459;144
460;113
461;120
462;125
463;135
464;130
465;130
466;113
467;127
468;132
469;120
470;125
471;110
472;127
473;125
474;140
475;127
476;113
477;127
478;108
479;98
480;135
481;105
482;120
483;137
484;110
485;127
486;108
487;113
488;125
489;140
490;127
491;122
492;105
493;125
494;110
495;115
496;115
497;113
498;110
499;132
500;122
501;120
502;132
503;110
504;120
505;127
506;122
507;115
508;144
509;120
510;142
511;127
512;137
513;120
514;117
515;120
516;113
517;125
518;122
519;122
520;140
521;117
522;115
523;115
524;137
525;132
526;125
527;117
528;115
529;108
530;142
531;132
532;130
533;120
534;130
535;117
536;135
537;125
538;135
539;110
540;108
541;125
542;122
543;132
544;100
545;117
546;132
547;115
548;125
