tick;adc
0;78
1;88
2;98
3;85
4;98
5;98
6;105
7;100
8;78
9;95
10;93
11;100
12;93
13;90
14;95
15;93
16;98
17;68
18;78
19;85
20;98
21;83
22;83
23;93
24;85
25;100
26;98
27;93
28;95
29;98
30;110
31;95
32;110
33;90
34;93
35;85
36;90
37;113
38;98
39;110
40;93
41;105
42;108
43;115
44;100
45;100
46;100
47;108
48;98
49;100
50;98
51;98
52;93
53;108
54;88
55;100
56;110
57;110
58;117
59;93
60;98
61;100
62;108
63;100
64;90
65;100
66;108
67;103
68;100
69;117
70;100
71;95
72;93
73;110
74;117
75;108
76;108
77;103
78;100
79;105
80;100
81;110
82;108
83;103
84;100
85;103
86;103
87;95
88;108
89;93
90;103
91;100
92;98
93;113
94;113
95;90
96;95
97;83
98;98
99;105
100;88
101;98
102;88
103;88
104;83
105;95
106;78
107;88
108;93
109;83
110;110
111;100
112;95
113;95
114;88
115;90
116;95
117;103
118;103
119;81
120;83
121;88
122;90
123;85
124;103
125;90
126;90
127;98
128;95
129;81
130;88
131;98
132;95
133;93
134;98
135;113
136;113
137;108
138;103
139;103
140;100
141;113
142;93
143;113
144;115
145;120
146;108
147;105
148;100
149;100
150;90
151;105
152;103
153;88
154;81
155;90
156;98
157;95
158;90
159;78
160;93
161;76
162;88
163;85
164;76
165;78
166;83
167;71
168;93
169;81
170;88
171;76
172;73
173;78
174;73
175;85
176;88
177;93
178;85
179;83
180;90
181;95
182;90
183;85
184;90
185;81
186;90
187;71
188;83
189;85
190;93
191;95
192;93
193;81
194;73
195;93
196;83
197;98
198;73
199;83
200;78
201;98
202;76
203;93
204;83
205;90
206;81
207;85
208;73
209;85
210;78
211;90
212;88
213;73
214;88
215;93
216;88
217;76
218;78
219;83
220;83
221;88
222;88
223;81
224;81
225;81
226;76
227;81
228;90
229;83
230;76
231;88
232;73
233;90
234;88
235;83
236;78
237;85
238;85
239;78
240;83
241;81
242;85
243;85
244;93
245;88
246;103
247;78
248;85
249;98
250;81
251;95
252;76
253;95
254;85
255;90
256;85
257;90
258;93
259;78
260;90
261;90
262;100
263;85
264;81
265;83
266;98
267;81
268;81
269;98
270;95
271;93
272;88
273;90
274;90
275;81
276;90
277;98
278;81
279;90
280;113
281;117
282;117
283;105
284;105
285;93
286;115
287;100
288;105
289;93
290;95
291;98
292;95
293;90
294;95
295;88
296;81
297;90
298;98
299;81
300;88
301;88
302;95
303;98
304;83
305;98
306;95
307;85
308;100
309;90
310;90
311;88
312;88
313;81
314;81
315;78
316;81
317;95
318;88
319;73
320;83
321;83
322;90
323;98
324;93
325;103
326;105
327;110
328;117
329;103
330;113
331;110
332;115
333;103
334;117
335;105
336;88
337;100
338;100
339;98
340;76
341;88
342;85
343;88
344;90
345;78
346;95
347;85
348;93
349;85
350;85
351;93
352;83
353;95
354;85
355;73
356;93
357;76
358;93
359;93
360;85
361;83
362;83
363;81
364;90
365;83
366;78
367;85
368;81
369;93
370;88
371;73
372;78
373;90
374;83
375;78
376;71
377;78
378;81
379;88
380;81
381;88
382;81
383;83
384;76
385;85
386;76
387;83
388;76
389;83
390;88
391;85
392;83
393;88
394;95
395;83
396;83
397;83
398;73
399;76
400;93
401;90
402;73
403;83
404;90
405;81
406;95
407;81
408;85
409;100
410;78
411;88
412;93
413;90
414;103
415;95
416;90
417;90
418;88
419;85
420;88
421;85
422;73
423;90
424;85
425;88
426;103
427;88
428;95
429;83
430;88
431;83
432;95
433;88
434;90
435;98
436;90
437;83
438;85
439;90
440;105
441;108
442;105
443;93
444;88
445;103
446;93
447;85
448;88
449;105
450;93
451;108
452;105
453;78
454;100
455;100
456;108
457;100
458;93
459;100
460;95
461;93
462;103
463;105
464;90
465;100
466;103
467;103
468;93
469;88
470;95
471;103
472;93
473;103
474;85
475;90
476;100
477;93
478;88
479;95
480;95
481;85
482;98
483;98
484;90
485;90
486;88
487;95
488;105
489;83
490;108
491;90
492;113
493;108
494;113
495;115
496;122
497;125
498;120
499;132
500;125
501;125
502;135
503;125
504;120
505;137
506;142
507;152
508;137
509;154
510;125
511;140
512;135
513;142
514;113
515;120
516;137
517;127
518;117
519;125
520;137
521;147
522;159
523;174
524;199
525;179
526;189
527;186
528;186
529;196
530;176
531;181
532;169
533;181
534;159
535;167
536;171
537;169
538;174
539;171
540;176
541;167
542;169
543;174
544;162
545;174
546;176
547;189
548;167
549;176
550;196
551;181
552;191
553;199
554;213
555;208
556;203
557;189
558;191
559;189
560;186
561;199
562;186
563;191
564;201
565;211
566;223
567;206
568;213
569;206
570;211
571;221
572;206
573;208
574;208
575;206
576;199
577;208
578;203
579;199
580;189
581;206
582;213
583;194
584;206
585;201
586;203
587;206
588;211
589;201
590;206
591;201
592;203
593;203
594;206
595;186
596;186
597;184
598;179
599;176
600;181
601;179
602;171
603;167
604;154
605;149
606;162
607;174
608;226
609;253
610;267
611;307
612;321
613;346
614;366
615;398
616;442
617;459
618;503
619;520
620;525
621;550
622;584
623;648
624;665
625;710
626;769
627;835
628;882
629;948
630;1014
631;1058
632;1108
633;1149
634;1186
635;1238
636;1248
637;1270
638;1270
639;1275
640;1277
641;1270
642;1235
643;1218
644;1199
645;1172
646;1144
647;1100
648;1056
649;1017
650;970
651;914
652;872
653;830
654;773
655;756
656;715
657;668
658;638
659;604
660;584
661;552
662;538
663;496
664;469
665;447
666;439
667;412
668;395
669;375
670;363
671;341
672;326
673;307
674;280
675;277
676;260
677;260
678;230
679;221
680;213
681;196
682;191
683;176
684;179
685;169
686;157
687;152
688;144
689;132
690;127
691;115
692;117
693;105
694;125
695;95
696;108
697;100
698;93
699;105
700;100
701;90
702;98
703;98
704;88
705;105
706;78
707;88
708;88
709;105
710;88
711;88
712;93
713;115
714;120
715;120
716;83
717;115
718;95
719;122
720;110
721;122
722;117
723;108
724;113
725;117
726;117
727;103
728;105
729;110
730;113
731;105
732;105
733;105
734;85
735;110
736;108
737;95
738;100
739;88
740;125
741;122
742;100
743;120
744;105
745;117
746;115
747;108
748;98
749;125
750;117
751;122
752;125
753;113
754;103
755;115
756;122
757;122
758;105
759;117
760;132
761;132
762;127
763;117
764;115
765;122
766;132
767;117
768;125
769;105
770;103
771;120
772;110
773;108
774;120
775;95
776;117
777;120
778;117
779;108
780;95
781;125
782;115
783;130
784;127
785;120
786;110
787;127
788;120
789;110
790;127
791;122
792;113
793;117
794;117
795;113
796;120
797;125
798;115
799;113
800;113
801;117
802;127
803;127
804;110
805;113
806;117
807;110
808;117
809;100
810;100
811;122
812;127
813;127
814;117
815;127
816;125
817;130
818;120
819;135
820;120
821;132
822;120
823;130
824;120
825;127
826;108
827;108
828;120
829;132
830;117
831;132
832;122
833;117
834;125
835;122
836;127
837;117
838;140
839;125
840;120
841;122
842;120
843;130
844;140
845;115
846;127
847;117
848;137
849;125
850;120
851;120
852;100
853;103
854;130
855;108
856;117
857;98
858;108
859;117
860;110
861;113
862;110
863;110
864;125
865;110
866;98
867;95
868;81
869;90
870;103
871;105
872;115
873;98
874;103
875;113
876;113
877;95
878;100
879;117
880;117
881;113
882;108
883;105
884;120
885;115
886;113
887;105
888;100
889;105
890;120
891;120
892;117
893;115
894;103
895;125
896;122
897;110
898;103
899;88
900;98
901;90
902;85
903;95
904;85
905;103
906;108
907;98
908;88
909;85
910;90
911;105
912;95
913;105
914;90
915;95
916;103
917;93
918;108
919;85
920;103
921;100
922;100
923;105
924;100
925;110
926;105
927;105
928;88
929;95
930;100
931;90
932;85
933;95
934;93
935;81
