tick;adc
0;24
1;24
2;24
3;24
4;22
5;22
6;22
7;22
8;22
9;22
10;22
11;22
12;22
13;22
14;22
15;24
16;24
17;24
18;24
19;24
20;24
21;24
22;24
23;24
24;24
25;24
26;24
27;24
28;24
29;27
30;27
31;27
32;27
33;27
34;27
35;27
36;27
37;27
38;27
39;27
40;29
41;29
42;29
43;29
44;29
45;29
46;29
47;29
48;27
49;27
50;27
51;27
52;24
53;24
54;24
55;22
56;22
57;22
58;22
59;22
60;22
61;22
62;22
63;19
64;19
65;19
66;19
67;17
68;19
69;17
70;17
71;17
72;17
73;17
74;17
75;19
76;19
77;19
78;19
79;19
80;19
81;19
82;19
83;19
84;19
85;17
86;19
87;19
88;19
89;19
90;19
91;19
92;19
93;19
94;19
95;22
96;22
97;24
98;27
99;27
100;29
101;29
102;29
103;29
104;29
105;29
106;27
107;27
108;29
109;29
110;29
111;29
112;27
113;27
114;27
115;27
116;27
117;27
118;24
119;24
120;27
121;27
122;27
123;27
124;27
125;29
126;29
127;27
128;27
129;27
130;27
131;27
132;27
133;27
134;27
135;27
136;27
137;27
138;27
139;27
140;24
141;24
142;24
143;24
144;24
145;24
146;24
147;24
148;24
149;22
150;22
151;22
152;22
153;24
154;22
155;22
156;22
157;22
158;22
159;22
160;22
161;22
162;22
163;24
164;27
165;27
166;27
167;27
168;27
169;27
170;29
171;27
172;27
173;27
174;27
175;31
176;46
177;68
178;85
179;157
180;226
181;353
182;444
183;515
184;592
185;648
186;717
187;796
188;882
189;990
190;1154
191;1258
192;1422
193;1626
194;1832
195;2059
196;2294
197;2469
198;2660
199;2823
200;3007
201;3253
202;3334
203;3361
204;3356
205;3368
206;3412
207;3400
208;3432
209;3565
210;3587
211;3570
212;3555
213;3570
214;3609
215;3702
216;3808
217;3830
218;3828
219;3828
220;3830
221;3830
222;3830
223;3828
224;3815
225;3828
226;3828
227;3830
228;3830
229;3828
230;3825
231;3830
232;3828
233;3830
234;3818
235;3828
236;3830
237;3830
238;3825
239;3830
240;3828
241;3830
242;3830
243;3825
244;3825
245;3823
246;3825
247;3830
248;3825
249;3825
250;3813
251;3818
252;3825
253;3828
254;3823
255;3830
256;3830
257;3830
258;3818
259;3830
260;3830
261;3830
262;3833
263;3830
264;3825
265;3825
266;3815
267;3825
268;3825
269;3830
270;3833
271;3833
272;3828
273;3830
274;3828
275;3828
276;3828
277;3828
278;3823
279;3830
280;3818
281;3825
282;3830
283;3828
284;3825
285;3830
286;3830
287;3823
288;3828
289;3830
290;3825
291;3830
292;3828
293;3828
294;3818
295;3828
296;3828
297;3833
298;3828
299;3830
300;3823
301;3830
302;3828
303;3830
304;3825
305;3830
306;3830
307;3828
308;3830
309;3830
310;3830
311;3823
312;3828
313;3830
314;3833
315;3833
316;3833
317;3808
318;3771
319;3697
320;3663
321;3592
322;3501
323;3368
324;3253
325;3071
326;2921
327;2759
328;2609
329;2486
330;2321
331;2203
332;2081
333;1975
334;1879
335;1781
336;1695
337;1604
338;1506
339;1427
340;1356
341;1282
342;1189
343;1083
344;1012
345;950
346;882
347;825
348;769
349;719
350;675
351;633
352;594
353;562
354;525
355;488
356;459
357;432
358;405
359;380
360;361
361;339
362;319
363;299
364;272
365;260
366;243
367;228
368;213
369;201
370;189
371;179
372;169
373;159
374;152
375;144
376;135
377;127
378;120
379;115
380;110
381;103
382;98
383;95
384;90
385;88
386;83
387;81
388;78
389;76
390;73
391;68
392;66
393;63
394;61
395;58
396;56
397;54
398;54
399;54
400;51
401;51
402;49
403;46
404;46
405;46
406;44
407;46
408;46
409;49
410;46
411;46
412;46
413;46
414;46
415;49
416;49
417;49
418;49
419;46
420;46
421;46
422;46
423;46
424;46
425;46
426;46
427;46
428;49
429;49
430;49
431;46
432;46
433;44
434;41
435;41
436;39
437;36
438;34
439;34
440;34
441;34
442;34
443;34
444;31
445;31
446;31
447;31
448;29
449;29
450;29
451;29
452;29
453;29
454;29
455;27
456;27
457;29
458;29
459;29
460;29
461;27
462;27
463;27
464;27
465;24
466;24
467;22
468;22
469;22
470;22
471;22
472;19
473;19
474;22
475;19
476;19
477;19
