tick;adc
0;4
1;4
2;4
3;4
4;2
5;4
6;4
7;4
8;2
9;4
10;4
11;4
12;4
13;4
14;2
15;4
16;4
17;4
18;2
19;4
20;4
21;4
22;4
23;2
24;2
25;4
26;4
27;2
28;2
29;4
30;4
31;2
32;4
33;4
34;4
35;4
36;4
37;2
38;4
39;4
40;4
41;4
42;2
43;2
44;4
45;4
46;4
47;2
48;4
49;2
50;4
51;4
52;2
53;4
54;4
55;2
56;4
57;4
58;2
59;2
60;4
61;4
62;4
63;4
64;2
65;2
66;4
67;4
68;2
69;2
70;4
71;2
72;2
73;4
74;4
75;4
76;4
77;2
78;4
79;4
80;4
81;4
82;4
83;4
84;4
85;4
86;4
87;4
88;2
89;4
90;4
91;4
92;2
93;4
94;2
95;4
96;4
97;4
98;4
99;4
100;4
101;2
102;4
103;4
104;2
105;2
106;4
107;4
108;2
109;2
110;2
111;4
112;4
113;4
114;4
115;4
116;4
117;4
118;4
119;4
120;4
121;4
122;2
123;4
124;4
125;4
126;2
127;4
128;4
129;4
130;2
131;4
132;4
133;4
134;2
135;2
136;4
137;4
138;2
139;2
140;4
141;4
142;4
143;2
144;4
145;4
146;4
147;2
148;4
149;2
150;4
151;4
152;4
153;4
154;4
155;4
156;4
157;4
158;4
159;2
160;4
161;4
162;4
163;4
164;4
165;4
166;4
167;4
168;4
169;4
170;4
171;4
172;4
173;4
174;2
175;4
176;2
177;4
178;4
179;4
180;4
181;4
182;4
183;4
184;4
185;4
186;4
187;12
188;22
189;54
190;83
191;115
192;140
193;164
194;194
195;228
196;277
197;307
198;356
199;410
200;469
201;535
202;611
203;678
204;776
205;837
206;914
207;992
208;1058
209;1181
210;1324
211;1565
212;1727
213;1850
214;1987
215;2135
216;2265
217;2393
218;2503
219;2665
220;2820
221;2973
222;3174
223;3422
224;3653
225;3813
226;3830
227;3825
228;3825
229;3828
230;3830
231;3815
232;3828
233;3830
234;3818
235;3828
236;3830
237;3828
238;3830
239;3828
240;3818
241;3825
242;3830
243;3825
244;3828
245;3825
246;3830
247;3830
248;3818
249;3825
250;3818
251;3828
252;3815
253;3825
254;3820
255;3820
256;3823
257;3830
258;3830
259;3825
260;3830
261;3825
262;3820
263;3828
264;3828
265;3830
266;3825
267;3820
268;3825
269;3830
270;3825
271;3828
272;3823
273;3828
274;3815
275;3828
276;3830
277;3820
278;3830
279;3833
280;3830
281;3833
282;3833
283;3818
284;3756
285;3705
286;3761
287;3823
288;3830
289;3813
290;3771
291;3771
292;3724
293;3643
294;3543
295;3420
296;3260
297;3130
298;3009
299;2869
300;2766
301;2673
302;2503
303;2395
304;2258
305;2147
306;2007
307;1901
308;1778
309;1651
310;1538
311;1430
312;1326
313;1230
314;1147
315;1061
316;995
317;911
318;842
319;781
320;722
321;665
322;611
323;574
324;523
325;484
326;442
327;412
328;383
329;351
330;321
331;294
332;272
333;253
334;230
335;211
336;191
337;179
338;167
339;149
340;137
341;127
342;115
343;105
344;98
345;88
346;81
347;76
348;68
349;63
350;56
351;54
352;49
353;46
354;41
355;39
356;34
357;29
358;27
359;22
360;19
361;17
362;14
363;12
364;7
365;4
366;4
367;4
368;2
369;4
370;2
371;4
372;4
373;4
374;2
375;4
376;4
377;4
378;2
379;2
380;2
381;2
382;2
383;2
384;4
385;2
386;2
387;4
388;2
389;4
390;4
391;4
392;4
393;4
394;4
395;2
396;4
397;4
398;2
399;4
400;2
401;4
402;4
403;4
404;2
405;2
406;4
407;2
408;4
409;2
410;4
411;4
412;4
413;2
414;4
415;4
