tick;adc
0;4
1;2
2;4
3;2
4;4
5;4
6;4
7;4
8;2
9;4
10;4
11;4
12;4
13;4
14;4
15;2
16;2
17;2
18;2
19;4
20;4
21;4
22;4
23;4
24;4
25;4
26;4
27;4
28;4
29;2
30;4
31;4
32;4
33;4
34;2
35;4
36;4
37;4
38;2
39;4
40;4
41;4
42;4
43;4
44;4
45;4
46;2
47;2
48;2
49;4
50;4
51;4
52;2
53;4
54;4
55;2
56;2
57;4
58;4
59;2
60;4
61;4
62;4
63;4
64;4
65;4
66;4
67;4
68;2
69;4
70;4
71;2
72;4
73;4
74;4
75;4
76;4
77;4
78;2
79;4
80;4
81;4
82;2
83;4
84;2
85;4
86;4
87;4
88;4
89;2
90;4
91;4
92;4
93;4
94;4
95;4
96;4
97;4
98;4
99;4
100;2
101;4
102;4
103;2
104;4
105;4
106;4
107;2
108;2
109;4
110;4
111;4
112;2
113;4
114;4
115;4
116;2
117;4
118;4
119;4
120;4
121;4
122;2
123;4
124;4
125;4
126;4
127;2
128;2
129;4
130;4
131;4
132;2
133;2
134;2
135;4
136;2
137;4
138;4
139;4
140;4
141;4
142;4
143;4
144;4
145;4
146;7
147;14
148;31
149;56
150;93
151;147
152;253
153;398
154;621
155;832
156;1068
157;1226
158;1459
159;1688
160;1867
161;2029
162;2253
163;2405
164;2587
165;2850
166;3103
167;3412
168;3705
169;3825
170;3828
171;3815
172;3825
173;3825
174;3820
175;3820
176;3830
177;3830
178;3815
179;3825
180;3825
181;3815
182;3830
183;3825
184;3823
185;3828
186;3825
187;3825
188;3828
189;3825
190;3825
191;3820
192;3823
193;3830
194;3828
195;3823
196;3825
197;3815
198;3828
199;3825
200;3815
201;3828
202;3825
203;3830
204;3830
205;3830
206;3833
207;3828
208;3828
209;3828
210;3828
211;3825
212;3823
213;3818
214;3830
215;3825
216;3828
217;3830
218;3830
219;3825
220;3815
221;3830
222;3830
223;3833
224;3830
225;3833
226;3830
227;3830
228;3825
229;3830
230;3796
231;3737
232;3606
233;3474
234;3321
235;3194
236;3036
237;2840
238;2670
239;2543
240;2393
241;2223
242;2073
243;1931
244;1805
245;1678
246;1555
247;1442
248;1341
249;1255
250;1169
251;1073
252;995
253;923
254;859
255;803
256;744
257;702
258;643
259;594
260;547
261;508
262;474
263;434
264;400
265;373
266;346
267;312
268;292
269;270
270;248
271;228
272;208
273;191
274;176
275;164
276;152
277;137
278;125
279;115
280;103
281;95
282;88
283;78
284;73
285;66
286;58
287;54
288;49
289;44
290;41
291;34
292;31
293;27
294;24
295;19
296;17
297;14
298;12
299;9
300;7
301;7
302;4
303;4
304;4
305;4
306;4
307;4
308;4
309;4
310;4
311;4
312;4
313;4
314;4
315;4
316;4
317;4
318;4
319;4
320;4
321;2
322;4
323;4
324;4
325;2
326;4
327;4
328;2
329;2
330;4
331;2
332;4
333;4
334;4
335;2
336;2
337;4
338;4
339;4
340;4
341;4
342;4
343;4
344;2
345;4
346;4
347;2
348;2
349;2
350;4
351;4
352;2
353;4
354;2
355;2
356;2
357;4
358;4
359;4
360;2
361;2
362;4
363;2
364;2
365;4
366;4
367;4
368;4
369;4
370;4
371;2
372;4
373;4
374;4
375;4
376;2
377;4
378;4
379;4
380;2
381;4
382;2
383;2
384;4
385;4
386;2
387;4
388;4
389;2
390;2
391;4
392;4
393;2
394;2
395;2
396;4
397;4
398;4
399;2
400;4
401;4
402;4
403;4
404;2
405;4
406;4
407;2
408;4
409;4
410;4
411;4
412;4
413;4
414;2
415;4
416;2
417;4
418;4
419;4
420;2
421;2
422;2
423;4
424;4
425;4
426;2
427;2
428;2
429;2
430;4
431;4
432;4
433;4
434;4
435;4
436;4
437;4
438;2
439;2
440;4
441;4
442;4
443;4
444;4
445;2
446;4
447;2
448;2
449;4
450;4
451;2
452;4
453;4
454;4
455;4
456;4
457;4
458;4
459;4
460;4
461;4
462;4
463;4
464;2
465;4
466;4
467;4
468;2
469;4
470;4
471;4
472;4
473;4
474;4
475;4
476;4
477;4
478;4
479;2
480;4
481;4
482;4
483;4
484;4
485;2
486;4
487;4
488;2
489;4
490;4
491;2
492;4
493;4
494;2
495;4
496;2
497;2
498;2
499;4
500;4
501;4
502;2
503;4
504;4
505;2
506;4
507;4
508;4
