tick;adc
0;4
1;4
2;4
3;4
4;4
5;4
6;4
7;7
8;7
9;7
10;7
11;7
12;7
13;7
14;7
15;9
16;9
17;9
18;9
19;9
20;7
21;7
22;7
23;9
24;7
25;7
26;9
27;9
28;9
29;9
30;12
31;12
32;14
33;14
34;14
35;14
36;14
37;14
38;17
39;17
40;17
41;17
42;17
43;17
44;17
45;17
46;17
47;17
48;17
49;17
50;14
51;14
52;12
53;12
54;12
55;12
56;12
57;12
58;12
59;12
60;12
61;12
62;12
63;9
64;9
65;9
66;17
67;24
68;29
69;46
70;66
71;93
72;127
73;176
74;226
75;285
76;366
77;420
78;469
79;528
80;579
81;636
82;690
83;744
84;840
85;950
86;1081
87;1314
88;1525
89;1700
90;1958
91;2172
92;2439
93;2680
94;2884
95;3046
96;3172
97;3235
98;3307
99;3319
100;3339
101;3393
102;3501
103;3606
104;3641
105;3680
106;3788
107;3823
108;3833
109;3828
110;3828
111;3830
112;3825
113;3823
114;3823
115;3828
116;3828
117;3830
118;3825
119;3823
120;3833
121;3833
122;3825
123;3820
124;3833
125;3833
126;3830
127;3820
128;3830
129;3823
130;3825
131;3830
132;3828
133;3828
134;3828
135;3828
136;3830
137;3830
138;3828
139;3828
140;3833
141;3825
142;3823
143;3833
144;3825
145;3823
146;3833
147;3828
148;3823
149;3823
150;3820
151;3830
152;3830
153;3828
154;3828
155;3828
156;3828
157;3830
158;3828
159;3830
160;3823
161;3820
162;3830
163;3828
164;3830
165;3833
166;3818
167;3830
168;3830
169;3830
170;3828
171;3828
172;3823
173;3830
174;3828
175;3830
176;3830
177;3823
178;3820
179;3830
180;3825
181;3825
182;3828
183;3828
184;3820
185;3830
186;3830
187;3825
188;3815
189;3828
190;3815
191;3825
192;3828
193;3828
194;3820
195;3825
196;3825
197;3828
198;3823
199;3828
200;3830
201;3828
202;3830
203;3825
204;3830
205;3825
206;3828
207;3828
208;3815
209;3828
210;3828
211;3830
212;3825
213;3830
214;3830
215;3828
216;3828
217;3823
218;3830
219;3823
220;3823
221;3830
222;3830
223;3830
224;3825
225;3830
226;3833
227;3820
228;3820
229;3830
230;3823
231;3830
232;3820
233;3796
234;3769
235;3771
236;3764
237;3690
238;3579
239;3469
240;3474
241;3606
242;3719
243;3783
244;3793
245;3744
246;3648
247;3523
248;3393
249;3290
250;3169
251;2997
252;2877
253;2722
254;2565
255;2474
256;2442
257;2447
258;2415
259;2371
260;2321
261;2258
262;2154
263;2063
264;1960
265;1874
266;1781
267;1744
268;1732
269;1707
270;1656
271;1602
272;1538
273;1479
274;1390
275;1331
276;1260
277;1179
278;1120
279;1058
280;1004
281;948
282;874
283;813
284;771
285;712
286;665
287;619
288;582
289;535
290;496
291;461
292;434
293;402
294;378
295;351
296;329
297;309
298;289
299;267
300;250
301;230
302;216
303;201
304;189
305;174
306;164
307;162
308;159
309;154
310;149
311;142
312;137
313;132
314;125
315;120
316;113
317;110
318;105
319;98
320;93
321;88
322;83
323;81
324;73
325;71
326;66
327;66
328;63
329;63
330;61
331;61
332;58
333;56
334;56
335;56
336;54
337;54
338;51
339;49
340;49
341;46
342;44
343;41
344;41
345;39
346;36
347;36
348;34
349;31
350;31
351;31
352;31
353;31
354;29
355;34
356;31
357;36
358;36
359;36
360;36
361;36
362;34
363;34
364;31
365;31
366;29
367;27
368;27
369;27
370;24
371;27
372;24
373;27
374;24
375;22
376;22
377;22
378;19
379;17
380;17
381;17
382;14
383;17
384;14
385;14
386;14
387;14
388;14
389;12
390;14
391;14
392;14
393;14
394;17
395;17
396;17
397;17
398;14
399;17
400;17
401;17
402;17
403;17
404;17
405;17
406;17
407;17
408;19
409;17
410;17
411;17
412;14
413;14
414;12
415;12
416;12
