tick;adc
0;19
1;19
2;19
3;19
4;17
5;14
6;14
7;14
8;9
9;9
10;9
11;7
12;7
13;7
14;7
15;7
16;7
17;7
18;4
19;7
20;7
21;7
22;7
23;7
24;7
25;7
26;7
27;7
28;9
29;12
30;12
31;12
32;12
33;9
34;12
35;12
36;12
37;9
38;9
39;9
40;9
41;7
42;9
43;7
44;7
45;9
46;7
47;9
48;9
49;9
50;9
51;12
52;12
53;12
54;12
55;14
56;14
57;12
58;12
59;12
60;14
61;14
62;12
63;12
64;9
65;9
66;9
67;7
68;7
69;7
70;7
71;4
72;7
73;7
74;4
75;7
76;7
77;7
78;7
79;7
80;9
81;9
82;9
83;9
84;7
85;7
86;9
87;7
88;9
89;7
90;9
91;9
92;9
93;9
94;9
95;9
96;12
97;12
98;12
99;12
100;14
101;12
102;12
103;12
104;12
105;12
106;12
107;9
108;12
109;9
110;12
111;12
112;12
113;12
114;12
115;12
116;12
117;12
118;12
119;14
120;14
121;14
122;14
123;14
124;14
125;14
126;14
127;17
128;14
129;17
130;14
131;14
132;14
133;14
134;14
135;12
136;12
137;12
138;9
139;9
140;9
141;9
142;7
143;7
144;7
145;7
146;7
147;4
148;7
149;4
150;4
151;4
152;4
153;7
154;7
155;7
156;7
157;7
158;7
159;9
160;9
161;9
162;12
163;9
164;12
165;12
166;14
167;12
168;14
169;17
170;22
171;24
172;24
173;24
174;27
175;29
176;34
177;49
178;61
179;66
180;71
181;76
182;88
183;108
184;135
185;157
186;179
187;201
188;230
189;253
190;299
191;326
192;373
193;425
194;464
195;518
196;592
197;651
198;734
199;855
200;950
201;1058
202;1221
203;1331
204;1471
205;1636
206;1840
207;2031
208;2312
209;2697
210;2852
211;3083
212;3228
213;3312
214;3373
215;3422
216;3442
217;3489
218;3557
219;3587
220;3599
221;3604
222;3616
223;3710
224;3756
225;3801
226;3828
227;3830
228;3830
229;3830
230;3833
231;3825
232;3825
233;3828
234;3828
235;3830
236;3825
237;3830
238;3825
239;3830
240;3830
241;3830
242;3830
243;3830
244;3828
245;3823
246;3830
247;3830
248;3830
249;3830
250;3833
251;3830
252;3823
253;3825
254;3830
255;3830
256;3823
257;3823
258;3828
259;3825
260;3828
261;3825
262;3828
263;3830
264;3833
265;3830
266;3828
267;3825
268;3828
269;3830
270;3833
271;3828
272;3823
273;3818
274;3830
275;3830
276;3818
277;3820
278;3825
279;3830
280;3830
281;3833
282;3830
283;3830
284;3830
285;3833
286;3833
287;3828
288;3818
289;3823
290;3828
291;3823
292;3830
293;3823
294;3828
295;3830
296;3820
297;3830
298;3828
299;3818
300;3830
301;3828
302;3823
303;3815
304;3828
305;3830
306;3825
307;3828
308;3830
309;3828
310;3823
311;3818
312;3825
313;3830
314;3823
315;3828
316;3820
317;3820
318;3828
319;3830
320;3828
321;3830
322;3830
323;3830
324;3828
325;3830
326;3830
327;3833
328;3825
329;3815
330;3818
331;3825
332;3830
333;3833
334;3828
335;3828
336;3830
337;3830
338;3825
339;3830
340;3828
341;3833
342;3820
343;3761
344;3697
345;3611
346;3513
347;3425
348;3304
349;3179
350;3088
351;2977
352;2867
353;2751
354;2565
355;2449
356;2383
357;2366
358;2334
359;2297
360;2226
361;2147
362;2068
363;1982
364;1842
365;1756
366;1656
367;1557
368;1444
369;1373
370;1292
371;1206
372;1110
373;1044
374;970
375;901
376;847
377;798
378;724
379;680
380;621
381;574
382;540
383;501
384;471
385;439
386;400
387;371
388;343
389;321
390;299
391;277
392;262
393;250
394;228
395;218
396;203
397;196
398;184
399;179
400;171
401;167
402;164
403;164
404;162
405;157
406;152
407;147
408;140
409;135
410;132
411;127
412;122
413;115
414;110
415;105
416;105
417;100
418;95
419;90
420;90
421;90
422;90
423;88
424;85
425;83
426;81
427;76
428;71
429;66
430;61
431;58
432;56
433;51
434;49
435;44
436;41
437;44
438;44
439;46
440;46
441;49
442;49
443;49
444;49
445;49
446;49
447;49
448;49
449;49
450;49
451;46
452;46
453;44
454;41
455;39
456;36
457;36
458;34
459;31
460;31
461;31
462;29
463;29
464;29
465;27
466;24
467;24
468;27
469;27
470;27
471;29
472;27
473;27
474;27
475;24
476;24
477;24
478;22
479;22
480;19
481;19
482;19
483;19
484;17
485;17
486;17
487;17
488;17
489;22
490;22
491;22
492;24
493;22
494;22
495;22
496;22
497;22
498;22
499;22
500;22
501;22
502;19
503;19
504;19
505;19
506;17
507;17
508;17
509;17
510;17
511;17
512;17
513;17
514;14
515;14
516;17
517;14
518;14
519;17
520;17
521;17
522;19
523;17
524;17
525;17
526;17
527;17
528;17
529;17
530;17
531;17
532;14
533;14
534;14
535;14
536;14
537;17
538;17
539;17
540;19
541;17
542;17
543;17
544;17
545;17
546;17
547;14
548;14
549;14
550;12
551;14
552;12
553;12
554;12
555;12
556;9
557;9
558;12
559;12
560;12
