tick;adc
0;19
1;19
2;19
3;19
4;19
5;19
6;22
7;22
8;22
9;22
10;22
11;22
12;22
13;22
14;22
15;22
16;22
17;19
18;19
19;19
20;19
21;19
22;17
23;17
24;17
25;14
26;14
27;12
28;14
29;14
30;14
31;14
32;14
33;14
34;14
35;14
36;14
37;14
38;12
39;12
40;12
41;12
42;12
43;14
44;12
45;12
46;12
47;9
48;9
49;9
50;9
51;12
52;12
53;12
54;12
55;12
56;12
57;9
58;12
59;12
60;12
61;12
62;9
63;9
64;12
65;9
66;12
67;9
68;12
69;12
70;12
71;12
72;12
73;12
74;14
75;14
76;14
77;14
78;14
79;14
80;14
81;14
82;14
83;14
84;14
85;14
86;14
87;17
88;17
89;17
90;19
91;19
92;19
93;19
94;19
95;17
96;19
97;17
98;17
99;17
100;17
101;17
102;19
103;17
104;17
105;17
106;17
107;17
108;17
109;14
110;14
111;14
112;14
113;12
114;12
115;12
116;9
117;9
118;9
119;9
120;9
121;9
122;9
123;9
124;12
125;12
126;12
127;12
128;12
129;14
130;14
131;14
132;14
133;14
134;17
135;14
136;17
137;17
138;17
139;19
140;22
141;24
142;24
143;27
144;29
145;27
146;27
147;27
148;27
149;24
150;27
151;27
152;29
153;29
154;31
155;31
156;31
157;34
158;36
159;39
160;54
161;105
162;149
163;238
164;312
165;375
166;434
167;488
168;528
169;616
170;717
171;788
172;896
173;977
174;1078
175;1216
176;1380
177;1602
178;1813
179;2004
180;2135
181;2297
182;2422
183;2616
184;2717
185;2840
186;2879
187;2891
188;2894
189;2923
190;2936
191;2936
192;2995
193;3122
194;3211
195;3287
196;3312
197;3383
198;3442
199;3444
200;3471
201;3547
202;3702
203;3793
204;3828
205;3828
206;3828
207;3825
208;3828
209;3830
210;3830
211;3825
212;3830
213;3828
214;3830
215;3830
216;3830
217;3828
218;3830
219;3830
220;3825
221;3830
222;3830
223;3823
224;3820
225;3828
226;3830
227;3828
228;3830
229;3825
230;3828
231;3828
232;3828
233;3825
234;3833
235;3830
236;3833
237;3830
238;3825
239;3830
240;3830
241;3830
242;3833
243;3828
244;3828
245;3830
246;3830
247;3823
248;3830
249;3828
250;3828
251;3833
252;3825
253;3828
254;3833
255;3823
256;3830
257;3820
258;3830
259;3830
260;3830
261;3833
262;3828
263;3828
264;3825
265;3815
266;3830
267;3833
268;3833
269;3828
270;3830
271;3830
272;3830
273;3830
274;3813
275;3781
276;3774
277;3825
278;3830
279;3825
280;3830
281;3828
282;3830
283;3828
284;3825
285;3828
286;3828
287;3820
288;3825
289;3818
290;3830
291;3830
292;3830
293;3830
294;3828
295;3833
296;3830
297;3833
298;3825
299;3823
300;3828
301;3833
302;3830
303;3825
304;3788
305;3783
306;3732
307;3732
308;3796
309;3805
310;3828
311;3830
312;3801
313;3759
314;3700
315;3742
316;3828
317;3830
318;3833
319;3825
320;3828
321;3830
322;3833
323;3828
324;3825
325;3830
326;3801
327;3722
328;3692
329;3766
330;3820
331;3830
332;3833
333;3830
334;3823
335;3823
336;3830
337;3833
338;3833
339;3828
340;3825
341;3830
342;3830
343;3833
344;3825
345;3818
346;3828
347;3830
348;3833
349;3828
350;3820
351;3825
352;3828
353;3830
354;3833
355;3833
356;3823
357;3830
358;3828
359;3828
360;3830
361;3830
362;3828
363;3828
364;3833
365;3833
366;3815
367;3744
368;3638
369;3489
370;3331
371;3189
372;3034
373;2867
374;2724
375;2560
376;2437
377;2304
378;2154
379;2022
380;1914
381;1781
382;1685
383;1582
384;1493
385;1410
386;1321
387;1230
388;1159
389;1031
390;933
391;864
392;801
393;742
394;690
395;636
396;589
397;545
398;506
399;466
400;429
401;400
402;368
403;341
404;314
405;289
406;270
407;248
408;228
409;211
410;196
411;181
412;167
413;154
414;144
415;135
416;127
417;122
418;115
419;108
420;103
421;98
422;95
423;90
424;88
425;83
426;78
427;76
428;71
429;68
430;63
431;58
432;56
433;51
434;46
435;44
436;39
437;36
438;34
439;31
440;31
441;29
442;29
443;27
444;24
445;22
446;22
447;22
448;19
449;17
450;14
451;14
452;14
453;14
454;12
455;12
456;12
457;14
458;14
459;17
460;17
461;19
462;22
463;22
464;22
465;22
466;24
467;22
468;22
469;22
470;22
471;22
472;22
473;22
474;22
475;22
476;19
477;19
478;19
479;17
480;17
481;17
482;14
483;14
484;12
485;12
486;9
487;7
488;9
489;7
490;7
491;7
492;7
493;7
494;7
495;7
496;7
497;9
498;9
499;9
500;9
501;9
502;12
503;12
504;9
505;12
506;9
507;9
508;9
509;7
510;7
511;7
512;4
513;7
514;4
515;4
516;4
517;4
518;4
