tick;adc
0;7
1;4
2;4
3;4
4;4
5;4
6;4
7;4
8;7
9;4
10;7
11;4
12;7
13;7
14;7
15;7
16;7
17;7
18;7
19;9
20;7
21;9
22;7
23;7
24;7
25;4
26;4
27;4
28;4
29;2
30;2
31;4
32;2
33;4
34;4
35;4
36;7
37;7
38;7
39;7
40;7
41;7
42;7
43;7
44;7
45;7
46;7
47;9
48;9
49;12
50;12
51;12
52;12
53;12
54;14
55;14
56;14
57;14
58;14
59;14
60;14
61;12
62;12
63;12
64;14
65;12
66;12
67;12
68;9
69;12
70;9
71;9
72;9
73;9
74;9
75;9
76;9
77;7
78;7
79;7
80;7
81;7
82;7
83;7
84;7
85;7
86;7
87;7
88;7
89;7
90;7
91;7
92;7
93;7
94;7
95;4
96;4
97;7
98;7
99;7
100;7
101;9
102;9
103;12
104;12
105;12
106;12
107;14
108;14
109;14
110;14
111;14
112;14
113;14
114;17
115;17
116;17
117;17
118;17
119;17
120;17
121;17
122;17
123;17
124;17
125;17
126;14
127;17
128;14
129;17
130;14
131;14
132;14
133;14
134;14
135;14
136;14
137;14
138;17
139;14
140;14
141;14
142;17
143;14
144;14
145;14
146;12
147;14
148;17
149;17
150;19
151;17
152;19
153;19
154;19
155;19
156;22
157;22
158;22
159;22
160;22
161;22
162;22
163;22
164;22
165;19
166;19
167;19
168;19
169;19
170;19
171;17
172;17
173;14
174;14
175;17
176;22
177;24
178;27
179;27
180;29
181;31
182;34
183;34
184;34
185;34
186;34
187;36
188;39
189;39
190;39
191;39
192;39
193;36
194;36
195;36
196;39
197;39
198;36
199;36
200;39
201;41
202;44
203;51
204;61
205;78
206;103
207;122
208;152
209;189
210;211
211;235
212;257
213;312
214;375
215;442
216;488
217;528
218;577
219;626
220;687
221;739
222;835
223;982
224;1110
225;1292
226;1412
227;1562
228;1719
229;1840
230;1958
231;2051
232;2095
233;2135
234;2159
235;2162
236;2157
237;2267
238;2400
239;2562
240;2729
241;2869
242;2950
243;2990
244;3078
245;3186
246;3235
247;3290
248;3388
249;3447
250;3484
251;3516
252;3587
253;3668
254;3781
255;3823
256;3820
257;3830
258;3830
259;3820
260;3825
261;3823
262;3825
263;3823
264;3828
265;3828
266;3828
267;3825
268;3830
269;3830
270;3823
271;3830
272;3830
273;3825
274;3825
275;3830
276;3830
277;3830
278;3825
279;3828
280;3833
281;3828
282;3830
283;3830
284;3820
285;3778
286;3801
287;3825
288;3820
289;3828
290;3833
291;3825
292;3830
293;3830
294;3830
295;3830
296;3820
297;3783
298;3825
299;3830
300;3828
301;3830
302;3830
303;3833
304;3825
305;3830
306;3825
307;3823
308;3833
309;3828
310;3828
311;3825
312;3830
313;3830
314;3830
315;3828
316;3828
317;3830
318;3823
319;3830
320;3830
321;3830
322;3833
323;3815
324;3828
325;3823
326;3828
327;3830
328;3830
329;3823
330;3828
331;3830
332;3825
333;3828
334;3830
335;3828
336;3830
337;3828
338;3825
339;3830
340;3828
341;3830
342;3830
343;3828
344;3820
345;3833
346;3828
347;3828
348;3830
349;3828
350;3830
351;3830
352;3830
353;3825
354;3823
355;3830
356;3830
357;3830
358;3833
359;3830
360;3828
361;3828
362;3833
363;3830
364;3820
365;3788
366;3717
367;3604
368;3476
369;3341
370;3189
371;3063
372;2860
373;2727
374;2606
375;2437
376;2324
377;2179
378;2051
379;1936
380;1776
381;1656
382;1547
383;1464
384;1378
385;1302
386;1196
387;1090
388;1022
389;950
390;891
391;820
392;754
393;700
394;658
395;606
396;562
397;525
398;486
399;449
400;420
401;385
402;358
403;329
404;312
405;292
406;270
407;255
408;240
409;230
410;218
411;206
412;194
413;181
414;169
415;162
416;152
417;142
418;135
419;125
420;117
421;113
422;105
423;100
424;95
425;88
426;83
427;78
428;73
429;73
430;66
431;61
432;58
433;56
434;54
435;51
436;49
437;46
438;46
439;44
440;41
441;39
442;36
443;34
444;34
445;31
446;29
447;29
448;24
449;24
450;22
451;22
452;19
453;19
454;19
455;19
456;17
457;17
458;14
459;14
460;14
461;14
462;17
463;17
464;17
465;17
466;14
467;14
468;14
469;14
470;14
471;14
472;12
473;12
474;9
475;12
476;9
477;9
478;9
479;9
480;7
481;7
482;4
483;4
484;4
485;4
486;4
487;4
488;4
489;4
490;4
491;7
492;9
493;9
494;9
495;9
496;12
497;14
498;14
499;14
500;14
501;14
502;14
503;17
504;14
505;14
506;12
507;12
508;12
509;12
510;12
511;12
512;9
513;9
514;9
515;12
