tick;adc
0;22
1;22
2;24
3;24
4;24
5;24
6;24
7;24
8;24
9;24
10;24
11;24
12;24
13;24
14;24
15;24
16;24
17;24
18;22
19;22
20;19
21;19
22;19
23;19
24;19
25;19
26;17
27;17
28;17
29;17
30;14
31;14
32;14
33;14
34;14
35;14
36;14
37;14
38;14
39;14
40;14
41;14
42;14
43;14
44;14
45;14
46;14
47;17
48;17
49;17
50;17
51;17
52;14
53;14
54;17
55;14
56;14
57;14
58;14
59;14
60;12
61;14
62;14
63;14
64;14
65;14
66;14
67;14
68;14
69;14
70;14
71;14
72;14
73;14
74;14
75;14
76;14
77;14
78;14
79;17
80;17
81;17
82;17
83;17
84;19
85;19
86;19
87;22
88;22
89;22
90;22
91;22
92;19
93;19
94;19
95;17
96;14
97;17
98;14
99;17
100;17
101;14
102;14
103;14
104;12
105;12
106;12
107;12
108;14
109;12
110;12
111;12
112;12
113;12
114;12
115;12
116;12
117;12
118;14
119;12
120;12
121;12
122;12
123;12
124;12
125;12
126;12
127;12
128;12
129;12
130;14
131;14
132;14
133;14
134;14
135;14
136;14
137;14
138;14
139;17
140;17
141;19
142;17
143;17
144;17
145;17
146;14
147;17
148;17
149;17
150;17
151;17
152;19
153;19
154;19
155;22
156;22
157;22
158;22
159;22
160;22
161;22
162;19
163;19
164;19
165;19
166;19
167;19
168;19
169;19
170;19
171;17
172;19
173;19
174;17
175;19
176;22
177;22
178;22
179;22
180;22
181;22
182;22
183;24
184;24
185;24
186;27
187;24
188;24
189;24
190;27
191;27
192;24
193;24
194;24
195;24
196;24
197;24
198;22
199;24
200;24
201;24
202;24
203;27
204;27
205;27
206;29
207;27
208;29
209;27
210;24
211;24
212;22
213;22
214;19
215;17
216;17
217;14
218;14
219;14
220;14
221;14
222;14
223;14
224;17
225;17
226;19
227;22
228;22
229;22
230;24
231;24
232;29
233;31
234;39
235;44
236;46
237;51
238;61
239;66
240;66
241;71
242;71
243;73
244;71
245;73
246;76
247;78
248;78
249;78
250;78
251;81
252;85
253;98
254;120
255;147
256;176
257;208
258;233
259;260
260;292
261;334
262;393
263;486
264;631
265;788
266;928
267;1024
268;1137
269;1309
270;1444
271;1582
272;1729
273;1936
274;2081
275;2302
276;2528
277;2717
278;2879
279;2977
280;3095
281;3184
282;3231
283;3299
284;3405
285;3484
286;3577
287;3656
288;3742
289;3813
290;3830
291;3828
292;3825
293;3825
294;3813
295;3783
296;3783
297;3813
298;3818
299;3828
300;3833
301;3823
302;3830
303;3823
304;3823
305;3815
306;3823
307;3825
308;3825
309;3828
310;3825
311;3823
312;3818
313;3825
314;3823
315;3828
316;3823
317;3830
318;3825
319;3818
320;3823
321;3825
322;3825
323;3828
324;3825
325;3830
326;3825
327;3818
328;3828
329;3828
330;3820
331;3825
332;3823
333;3825
334;3823
335;3825
336;3828
337;3828
338;3830
339;3825
340;3828
341;3825
342;3818
343;3825
344;3815
345;3825
346;3828
347;3833
348;3830
349;3830
350;3830
351;3823
352;3830
353;3823
354;3830
355;3828
356;3825
357;3825
358;3830
359;3833
360;3825
361;3820
362;3823
363;3830
364;3823
365;3830
366;3828
367;3830
368;3825
369;3828
370;3830
371;3825
372;3825
373;3820
374;3830
375;3830
376;3825
377;3833
378;3828
379;3828
380;3793
381;3805
382;3820
383;3823
384;3828
385;3830
386;3828
387;3825
388;3828
389;3828
390;3828
391;3830
392;3830
393;3828
394;3810
395;3754
396;3663
397;3543
398;3439
399;3324
400;3179
401;3034
402;2872
403;2722
404;2584
405;2403
406;2258
407;2108
408;1975
409;1840
410;1722
411;1602
412;1498
413;1400
414;1309
415;1213
416;1130
417;1049
418;975
419;899
420;825
421;754
422;695
423;653
424;611
425;572
426;540
427;493
428;464
429;422
430;390
431;361
432;331
433;309
434;292
435;270
436;253
437;240
438;228
439;221
440;211
441;199
442;189
443;181
444;171
445;162
446;154
447;147
448;140
449;132
450;125
451;120
452;115
453;110
454;105
455;100
456;95
457;90
458;88
459;83
460;81
461;76
462;73
463;71
464;68
465;66
466;63
467;61
468;58
469;56
470;51
471;51
472;49
473;44
474;41
475;39
476;39
477;39
478;36
479;34
480;34
481;29
482;29
483;27
484;27
485;24
486;24
487;24
488;24
489;24
490;22
491;24
492;24
493;24
494;24
495;24
496;24
497;27
498;27
499;27
500;27
501;27
502;24
503;24
504;24
505;24
506;24
507;22
508;22
509;19
510;19
511;19
512;19
513;22
514;22
515;22
516;22
517;24
518;24
519;27
520;29
521;27
522;29
523;29
524;31
525;29
526;31
527;31
528;31
529;34
530;34
531;34
532;31
533;31
534;29
535;27
536;27
537;27
538;27
539;24
540;24
541;22
542;19
543;17
544;17
545;14
546;17
547;14
548;17
549;14
550;14
551;14
552;19
553;19
554;22
555;22
556;22
557;22
558;19
559;19
560;19
561;19
562;17
563;17
564;17
565;17
566;19
567;19
568;17
569;19
570;19
571;22
572;22
573;22
574;19
575;19
576;19
577;22
578;22
579;24
580;24
581;24
582;24
583;24
584;24
585;24
586;24
587;24
588;27
589;24
590;24
591;22
592;22
593;22
594;22
595;19
596;22
597;22
598;22
599;19
600;22
601;19
602;17
