tick;adc
0;7
1;7
2;7
3;9
4;7
5;7
6;7
7;7
8;9
9;9
10;9
11;9
12;9
13;9
14;9
15;9
16;9
17;9
18;9
19;9
20;9
21;9
22;9
23;9
24;9
25;9
26;9
27;7
28;7
29;9
30;9
31;9
32;9
33;9
34;9
35;9
36;9
37;9
38;7
39;7
40;7
41;7
42;7
43;4
44;7
45;7
46;7
47;7
48;7
49;7
50;7
51;7
52;9
53;9
54;12
55;12
56;12
57;12
58;12
59;14
60;14
61;14
62;14
63;14
64;14
65;14
66;14
67;14
68;14
69;14
70;14
71;14
72;12
73;12
74;12
75;12
76;12
77;12
78;12
79;12
80;9
81;9
82;9
83;9
84;9
85;9
86;9
87;9
88;7
89;7
90;7
91;7
92;7
93;7
94;7
95;7
96;7
97;7
98;7
99;7
100;9
101;9
102;9
103;9
104;9
105;12
106;12
107;12
108;12
109;12
110;9
111;9
112;9
113;9
114;9
115;9
116;9
117;12
118;12
119;9
120;12
121;9
122;7
123;7
124;7
125;4
126;4
127;4
128;4
129;4
130;7
131;7
132;4
133;4
134;4
135;4
136;4
137;4
138;7
139;7
140;9
141;9
142;12
143;12
144;12
145;12
146;14
147;14
148;14
149;14
150;17
151;14
152;14
153;12
154;12
155;12
156;12
157;12
158;9
159;12
160;12
161;12
162;12
163;12
164;12
165;12
166;12
167;12
168;14
169;12
170;14
171;14
172;14
173;17
174;17
175;17
176;19
177;17
178;17
179;17
180;17
181;17
182;19
183;22
184;36
185;51
186;61
187;105
188;152
189;226
190;334
191;506
192;636
193;798
194;1009
195;1255
196;1427
197;1619
198;1805
199;2002
200;2218
201;2398
202;2611
203;2749
204;2909
205;3088
206;3184
207;3255
208;3346
209;3523
210;3658
211;3786
212;3833
213;3830
214;3828
215;3830
216;3823
217;3823
218;3828
219;3825
220;3828
221;3825
222;3830
223;3823
224;3825
225;3828
226;3833
227;3825
228;3828
229;3825
230;3830
231;3828
232;3828
233;3825
234;3828
235;3825
236;3828
237;3828
238;3828
239;3825
240;3830
241;3830
242;3828
243;3828
244;3828
245;3830
246;3823
247;3820
248;3825
249;3830
250;3830
251;3830
252;3828
253;3818
254;3825
255;3830
256;3828
257;3830
258;3815
259;3828
260;3830
261;3823
262;3820
263;3823
264;3825
265;3830
266;3830
267;3830
268;3818
269;3833
270;3833
271;3830
272;3825
273;3825
274;3830
275;3830
276;3830
277;3825
278;3828
279;3823
280;3830
281;3830
282;3830
283;3830
284;3825
285;3830
286;3825
287;3825
288;3833
289;3823
290;3828
291;3830
292;3825
293;3825
294;3830
295;3830
296;3830
297;3820
298;3823
299;3828
300;3833
301;3830
302;3825
303;3830
304;3825
305;3830
306;3830
307;3823
308;3823
309;3830
310;3830
311;3828
312;3828
313;3833
314;3830
315;3813
316;3818
317;3823
318;3830
319;3830
320;3825
321;3828
322;3830
323;3820
324;3830
325;3833
326;3833
327;3825
328;3828
329;3830
330;3833
331;3828
332;3825
333;3833
334;3833
335;3828
336;3833
337;3830
338;3828
339;3828
340;3830
341;3830
342;3828
343;3818
344;3828
345;3820
346;3830
347;3830
348;3830
349;3830
350;3823
351;3825
352;3830
353;3825
354;3830
355;3833
356;3820
357;3823
358;3828
359;3830
360;3828
361;3830
362;3833
363;3830
364;3823
365;3823
366;3828
367;3823
368;3818
369;3828
370;3828
371;3830
372;3830
373;3830
374;3828
375;3830
376;3828
377;3830
378;3833
379;3825
380;3830
381;3830
382;3830
383;3828
384;3830
385;3830
386;3828
387;3833
388;3833
389;3830
390;3815
391;3791
392;3796
393;3813
394;3833
395;3815
396;3769
397;3675
398;3562
399;3452
400;3346
401;3292
402;3258
403;3255
404;3233
405;3167
406;3076
407;2975
408;2872
409;2764
410;2663
411;2543
412;2417
413;2319
414;2189
415;2108
416;2027
417;1928
418;1855
419;1764
420;1670
421;1582
422;1491
423;1398
424;1312
425;1226
426;1135
427;1054
428;977
429;909
430;857
431;805
432;751
433;697
434;641
435;601
436;567
437;515
438;486
439;447
440;422
441;395
442;368
443;346
444;321
445;299
446;282
447;260
448;245
449;230
450;216
451;206
452;191
453;181
454;171
455;164
456;164
457;159
458;154
459;149
460;140
461;135
462;132
463;125
464;120
465;115
466;110
467;105
468;100
469;95
470;90
471;85
472;81
473;76
474;71
475;68
476;63
477;61
478;58
479;56
480;54
481;49
482;49
483;44
484;41
485;39
486;34
487;31
488;31
489;29
490;29
491;24
492;24
493;24
494;24
495;24
496;24
497;24
498;22
499;22
500;19
501;19
502;17
503;17
504;17
505;14
506;14
507;12
508;12
509;12
510;12
511;12
512;12
513;12
514;12
515;12
516;9
517;7
518;7
519;7
520;7
521;7
522;7
523;7
524;7
525;7
526;9
527;9
528;9
529;9
530;12
531;12
532;12
533;12
534;14
535;14
536;14
537;14
538;14
539;14
540;12
541;12
542;12
543;12
544;12
545;12
546;12
547;9
548;9
549;9
550;7
551;7
552;7
553;7
554;7
555;7
556;9
557;9
558;9
559;12
560;12
561;12
562;12
563;14
564;14
565;12
566;14
567;12
568;12
569;12
570;12
571;9
572;9
573;9
574;9
575;9
576;12
577;12
578;12
579;9
580;9
581;9
582;12
583;12
584;12
585;9
586;9
587;9
588;12
589;12
590;12
591;9
592;12
593;9
594;9
