tick;adc
0;14
1;14
2;14
3;12
4;12
5;12
6;9
7;7
8;7
9;7
10;7
11;7
12;9
13;9
14;9
15;9
16;9
17;9
18;9
19;9
20;9
21;9
22;12
23;12
24;12
25;12
26;12
27;12
28;12
29;12
30;12
31;14
32;12
33;14
34;14
35;14
36;12
37;14
38;14
39;17
40;14
41;14
42;14
43;14
44;14
45;14
46;17
47;17
48;17
49;17
50;17
51;17
52;17
53;17
54;17
55;17
56;14
57;12
58;14
59;14
60;14
61;14
62;14
63;17
64;14
65;17
66;17
67;17
68;17
69;17
70;17
71;14
72;14
73;14
74;12
75;12
76;12
77;9
78;9
79;9
80;9
81;12
82;9
83;9
84;9
85;9
86;9
87;9
88;9
89;9
90;9
91;9
92;9
93;12
94;12
95;12
96;12
97;12
98;12
99;14
100;14
101;14
102;14
103;14
104;14
105;14
106;12
107;12
108;12
109;12
110;12
111;12
112;12
113;9
114;9
115;12
116;12
117;9
118;9
119;9
120;9
121;7
122;9
123;9
124;14
125;19
126;24
127;24
128;27
129;24
130;27
131;27
132;27
133;27
134;27
135;24
136;24
137;24
138;24
139;24
140;22
141;22
142;22
143;22
144;19
145;22
146;19
147;22
148;22
149;22
150;24
151;22
152;22
153;24
154;27
155;27
156;29
157;31
158;31
159;31
160;29
161;29
162;31
163;31
164;29
165;29
166;29
167;29
168;27
169;24
170;24
171;24
172;24
173;27
174;27
175;27
176;34
177;56
178;108
179;152
180;230
181;341
182;449
183;518
184;572
185;611
186;643
187;665
188;678
189;692
190;707
191;724
192;749
193;793
194;820
195;869
196;923
197;953
198;1012
199;1078
200;1201
201;1375
202;1501
203;1638
204;1788
205;1941
206;2105
207;2226
208;2368
209;2540
210;2732
211;2936
212;3223
213;3395
214;3476
215;3535
216;3646
217;3722
218;3828
219;3830
220;3828
221;3830
222;3833
223;3830
224;3828
225;3823
226;3825
227;3825
228;3830
229;3830
230;3830
231;3828
232;3830
233;3830
234;3830
235;3820
236;3825
237;3828
238;3828
239;3830
240;3825
241;3830
242;3830
243;3828
244;3825
245;3830
246;3828
247;3833
248;3833
249;3830
250;3828
251;3825
252;3823
253;3833
254;3828
255;3825
256;3828
257;3830
258;3833
259;3830
260;3830
261;3830
262;3830
263;3825
264;3825
265;3830
266;3828
267;3825
268;3833
269;3830
270;3825
271;3830
272;3830
273;3830
274;3830
275;3801
276;3744
277;3695
278;3670
279;3786
280;3828
281;3828
282;3825
283;3833
284;3833
285;3828
286;3828
287;3828
288;3830
289;3833
290;3818
291;3828
292;3828
293;3833
294;3830
295;3830
296;3825
297;3833
298;3833
299;3823
300;3766
301;3685
302;3656
303;3651
304;3668
305;3823
306;3825
307;3828
308;3830
309;3830
310;3833
311;3830
312;3818
313;3830
314;3830
315;3833
316;3830
317;3820
318;3825
319;3830
320;3833
321;3828
322;3825
323;3830
324;3825
325;3825
326;3828
327;3830
328;3823
329;3828
330;3830
331;3830
332;3830
333;3825
334;3830
335;3828
336;3830
337;3830
338;3830
339;3828
340;3828
341;3828
342;3828
343;3833
344;3833
345;3830
346;3828
347;3828
348;3833
349;3830
350;3830
351;3823
352;3830
353;3833
354;3801
355;3715
356;3629
357;3501
358;3390
359;3260
360;3086
361;2862
362;2722
363;2597
364;2319
365;2203
366;2041
367;1941
368;1832
369;1751
370;1678
371;1579
372;1503
373;1449
374;1388
375;1316
376;1248
377;1184
378;1137
379;1083
380;1029
381;980
382;928
383;859
384;793
385;751
386;702
387;660
388;609
389;565
390;528
391;484
392;449
393;415
394;388
395;353
396;329
397;304
398;285
399;267
400;248
401;230
402;213
403;194
404;179
405;169
406;154
407;142
408;132
409;125
410;117
411;110
412;105
413;98
414;93
415;88
416;81
417;78
418;71
419;68
420;63
421;61
422;56
423;54
424;51
425;49
426;49
427;46
428;46
429;44
430;41
431;39
432;39
433;36
434;36
435;36
436;36
437;34
438;34
439;34
440;31
441;29
442;29
443;27
444;27
445;24
446;24
447;22
448;22
449;22
450;24
451;27
452;27
453;27
454;27
455;27
456;27
457;27
458;27
459;27
460;24
461;24
462;24
463;22
464;22
465;22
466;22
467;22
468;24
469;24
470;24
471;24
472;24
473;24
474;24
475;24
476;24
477;24
478;22
479;22
480;19
481;17
482;17
483;17
484;17
485;17
486;17
487;17
488;17
489;17
490;19
491;17
492;17
493;17
494;17
495;14
496;14
497;14
498;14
499;17
500;17
501;17
502;17
503;17
504;17
505;17
506;14
507;17
508;14
509;14
510;14
511;14
512;14
513;14
514;14
515;12
516;12
517;12
518;12
519;12
520;12
521;12
522;12
523;9
524;9
525;9
526;9
527;9
528;9
529;9
530;9
531;9
532;9
533;7
534;7
535;9
536;7
537;9
538;9
539;9
540;9
541;9
542;12
543;12
544;12
545;12
546;9
547;12
548;12
549;12
550;12
551;12
552;12
553;12
