tick;adc
0;24
1;24
2;24
3;22
4;22
5;19
6;17
7;17
8;17
9;17
10;19
11;19
12;22
13;22
14;22
15;22
16;22
17;22
18;22
19;19
20;19
21;19
22;22
23;22
24;22
25;22
26;24
27;24
28;24
29;24
30;27
31;27
32;27
33;27
34;27
35;27
36;29
37;29
38;27
39;29
40;27
41;27
42;24
43;27
44;27
45;27
46;29
47;27
48;27
49;27
50;27
51;27
52;27
53;24
54;24
55;22
56;22
57;19
58;19
59;17
60;17
61;14
62;14
63;14
64;17
65;17
66;17
67;19
68;19
69;22
70;24
71;24
72;24
73;27
74;27
75;29
76;29
77;29
78;29
79;29
80;29
81;29
82;29
83;29
84;29
85;29
86;31
87;31
88;31
89;31
90;31
91;31
92;31
93;31
94;31
95;29
96;29
97;31
98;31
99;31
100;31
101;31
102;31
103;31
104;31
105;29
106;29
107;29
108;27
109;27
110;27
111;27
112;27
113;29
114;29
115;29
116;29
117;29
118;31
119;31
120;31
121;31
122;31
123;31
124;31
125;29
126;29
127;29
128;29
129;29
130;29
131;27
132;27
133;27
134;27
135;24
136;24
137;27
138;27
139;27
140;27
141;27
142;27
143;24
144;27
145;24
146;24
147;27
148;24
149;27
150;27
151;27
152;27
153;24
154;27
155;24
156;24
157;24
158;22
159;22
160;19
161;17
162;19
163;17
164;17
165;17
166;17
167;17
168;17
169;17
170;17
171;17
172;17
173;19
174;19
175;19
176;19
177;22
178;22
179;22
180;22
181;22
182;22
183;24
184;22
185;22
186;24
187;24
188;22
189;24
190;24
191;22
192;22
193;22
194;22
195;22
196;19
197;22
198;19
199;19
200;19
201;17
202;17
203;17
204;17
205;17
206;17
207;19
208;19
209;19
210;22
211;22
212;22
213;22
214;22
215;22
216;22
217;22
218;22
219;24
220;24
221;22
222;22
223;22
224;22
225;22
226;22
227;22
228;22
229;19
230;19
231;22
232;19
233;19
234;19
235;19
236;22
237;22
238;22
239;22
240;22
241;22
242;22
243;22
244;22
245;22
246;22
247;22
248;22
249;22
250;22
251;22
252;22
253;22
254;22
255;22
256;22
257;22
258;22
259;22
260;22
261;24
262;22
263;22
264;24
265;24
266;27
267;27
268;27
269;27
270;27
271;29
272;27
273;24
274;24
275;22
276;22
277;24
278;24
279;24
280;24
281;24
282;24
283;24
284;24
285;24
286;24
287;24
288;24
289;24
290;24
291;24
292;24
293;24
294;24
295;24
296;27
297;27
298;29
299;29
300;29
301;29
302;29
303;29
304;29
305;29
306;31
307;27
308;27
309;27
310;24
311;24
312;24
313;24
314;24
315;24
316;24
317;27
318;27
319;31
320;34
321;34
322;39
323;49
324;56
325;63
326;73
327;83
328;90
329;115
330;127
331;142
332;154
333;167
334;179
335;189
336;196
337;201
338;208
339;226
340;240
341;280
342;316
343;348
344;393
345;476
346;562
347;633
348;712
349;818
350;945
351;1113
352;1253
353;1449
354;1560
355;1690
356;1857
357;2044
358;2122
359;2184
360;2253
361;2309
362;2371
363;2425
364;2653
365;2791
366;2899
367;3012
368;3073
369;3149
370;3196
371;3307
372;3341
373;3412
374;3550
375;3631
376;3754
377;3823
378;3830
379;3830
380;3830
381;3825
382;3825
383;3825
384;3830
385;3830
386;3830
387;3828
388;3825
389;3833
390;3818
391;3825
392;3825
393;3830
394;3830
395;3830
396;3828
397;3813
398;3825
399;3825
400;3828
401;3825
402;3823
403;3823
404;3830
405;3830
406;3830
407;3828
408;3830
409;3825
410;3828
411;3830
412;3828
413;3828
414;3825
415;3828
416;3830
417;3823
418;3828
419;3828
420;3825
421;3830
422;3833
423;3825
424;3828
425;3830
426;3830
427;3823
428;3830
429;3823
430;3828
431;3828
432;3828
433;3830
434;3828
435;3828
436;3823
437;3825
438;3830
439;3818
440;3828
441;3830
442;3828
443;3830
444;3825
445;3830
446;3830
447;3823
448;3830
449;3828
450;3820
451;3830
452;3830
453;3823
454;3825
455;3828
456;3830
457;3828
458;3830
459;3833
460;3830
461;3828
462;3825
463;3828
464;3828
465;3828
466;3828
467;3828
468;3833
469;3828
470;3828
471;3828
472;3830
473;3820
474;3825
475;3830
476;3833
477;3830
478;3818
479;3828
480;3830
481;3830
482;3828
483;3828
484;3830
485;3828
486;3830
487;3833
488;3828
489;3801
490;3796
491;3823
492;3828
493;3828
494;3830
495;3815
496;3769
497;3766
498;3739
499;3717
500;3749
501;3793
502;3828
503;3818
504;3828
505;3828
506;3830
507;3830
508;3830
509;3825
510;3781
511;3678
512;3606
513;3543
514;3525
515;3543
516;3506
517;3530
518;3729
519;3825
520;3825
521;3828
522;3830
523;3830
524;3828
525;3828
526;3830
527;3830
528;3830
529;3820
530;3774
531;3712
532;3670
533;3562
534;3425
535;3299
536;3196
537;3076
538;2938
539;2845
540;2739
541;2565
542;2459
543;2302
544;2167
545;2078
546;1992
547;1933
548;1842
549;1773
550;1683
551;1589
552;1501
553;1425
554;1353
555;1282
556;1218
557;1149
558;1078
559;1029
560;982
561;923
562;877
563;840
564;803
565;769
566;742
567;715
568;675
569;641
570;599
571;567
572;528
573;486
574;457
575;432
576;400
577;373
578;353
579;334
580;312
581;289
582;270
583;255
584;240
585;226
586;213
587;201
588;194
589;189
590;181
591;176
592;171
593;167
594;159
595;154
596;144
597;137
598;130
599;122
600;120
601;117
602;113
603;110
604;105
605;103
606;100
607;98
608;95
609;95
610;93
611;93
612;93
613;93
614;88
615;85
616;81
617;78
618;76
619;73
620;68
621;68
622;63
623;63
624;61
625;58
626;54
627;54
628;49
629;49
630;46
631;44
632;41
633;39
634;36
635;36
636;39
637;41
638;44
639;44
640;44
641;44
642;44
643;44
644;44
645;41
646;41
647;41
648;41
649;41
650;39
651;36
652;34
653;34
654;34
655;34
656;34
657;31
658;31
659;31
660;29
661;29
662;29
663;31
664;31
665;31
666;31
667;31
668;31
669;31
670;31
671;31
672;31
673;31
674;31
675;31
676;31
677;31
678;31
679;31
680;31
681;34
682;34
683;34
684;36
685;36
686;34
687;36
688;34
689;34
690;34
691;36
692;34
693;34
694;34
695;34
696;31
697;31
698;31
699;31
700;31
701;31
702;31
703;31
704;31
705;31
706;31
707;31
708;31
709;31
710;29
711;29
712;29
713;29
714;29
715;27
716;27
717;27
718;27
719;27
720;27
721;27
722;27
723;29
724;27
725;24
726;24
727;24
728;24
729;24
730;24
731;24
732;27
733;24
734;27
735;24
736;27
737;24
738;27
739;24
740;27
741;27
742;27
743;27
744;27
745;27
746;27
747;27
748;27
749;29
750;27
751;29
752;29
753;31
754;31
755;31
756;31
757;31
758;31
759;31
760;31
761;31
762;31
