tick;adc
0;12
1;12
2;12
3;12
4;12
5;12
6;12
7;9
8;12
9;9
10;9
11;9
12;9
13;7
14;7
15;7
16;4
17;4
18;4
19;4
20;4
21;4
22;7
23;7
24;7
25;7
26;9
27;7
28;7
29;9
30;7
31;7
32;7
33;7
34;4
35;4
36;4
37;4
38;4
39;4
40;2
41;2
42;2
43;4
44;2
45;4
46;2
47;4
48;4
49;4
50;2
51;2
52;4
53;4
54;2
55;4
56;2
57;2
58;4
59;2
60;2
61;4
62;2
63;4
64;4
65;4
66;4
67;4
68;4
69;2
70;4
71;4
72;2
73;4
74;4
75;4
76;4
77;4
78;4
79;4
80;4
81;7
82;7
83;7
84;7
85;7
86;7
87;7
88;7
89;7
90;7
91;7
92;4
93;4
94;4
95;7
96;4
97;7
98;4
99;4
100;4
101;4
102;4
103;4
104;4
105;4
106;4
107;4
108;4
109;2
110;2
111;4
112;4
113;2
114;4
115;2
116;4
117;4
118;4
119;4
120;4
121;4
122;7
123;7
124;9
125;9
126;12
127;12
128;12
129;12
130;12
131;12
132;14
133;12
134;12
135;12
136;12
137;12
138;12
139;12
140;12
141;12
142;14
143;14
144;14
145;14
146;14
147;12
148;12
149;12
150;12
151;12
152;12
153;12
154;14
155;12
156;12
157;12
158;14
159;14
160;14
161;17
162;17
163;17
164;17
165;17
166;17
167;14
168;14
169;14
170;14
171;14
172;14
173;14
174;14
175;17
176;17
177;17
178;17
179;17
180;14
181;14
182;14
183;14
184;12
185;12
186;12
187;12
188;12
189;12
190;12
191;12
192;12
193;14
194;14
195;14
196;17
197;14
198;14
199;14
200;12
201;9
202;9
203;9
204;9
205;9
206;9
207;9
208;9
209;9
210;12
211;9
212;12
213;12
214;12
215;12
216;12
217;12
218;12
219;12
220;12
221;12
222;12
223;12
224;12
225;12
226;12
227;12
228;12
229;9
230;9
231;9
232;7
233;7
234;7
235;7
236;7
237;7
238;7
239;7
240;7
241;7
242;7
243;7
244;9
245;9
246;12
247;14
248;14
249;14
250;14
251;14
252;14
253;14
254;14
255;14
256;14
257;12
258;12
259;12
260;12
261;12
262;12
263;12
264;12
265;12
266;12
267;12
268;12
269;12
270;9
271;7
272;7
273;4
274;4
275;4
276;4
277;4
278;4
279;4
280;2
281;4
282;4
283;4
284;4
285;4
286;2
287;2
288;4
289;9
290;12
291;14
292;22
293;29
294;39
295;49
296;63
297;95
298;127
299;169
300;199
301;233
302;280
303;316
304;343
305;363
306;375
307;380
308;380
309;380
310;371
311;363
312;353
313;343
314;336
315;334
316;329
317;324
318;316
319;304
320;299
321;294
322;297
323;304
324;316
325;366
326;402
327;439
328;471
329;503
330;547
331;636
332;695
333;773
334;889
335;972
336;1142
337;1272
338;1383
339;1582
340;1769
341;1941
342;2098
343;2245
344;2383
345;2538
346;2810
347;2982
348;3093
349;3226
350;3331
351;3420
352;3489
353;3592
354;3744
355;3828
356;3830
357;3828
358;3830
359;3825
360;3825
361;3830
362;3828
363;3830
364;3833
365;3828
366;3830
367;3823
368;3825
369;3830
370;3828
371;3825
372;3823
373;3833
374;3820
375;3830
376;3825
377;3833
378;3828
379;3815
380;3830
381;3833
382;3825
383;3828
384;3823
385;3818
386;3828
387;3820
388;3828
389;3823
390;3825
391;3830
392;3830
393;3820
394;3830
395;3830
396;3833
397;3825
398;3823
399;3830
400;3833
401;3818
402;3823
403;3830
404;3830
405;3830
406;3830
407;3813
408;3828
409;3818
410;3830
411;3823
412;3825
413;3828
414;3828
415;3830
416;3820
417;3830
418;3828
419;3828
420;3833
421;3830
422;3833
423;3830
424;3828
425;3830
426;3828
427;3828
428;3833
429;3825
430;3830
431;3823
432;3825
433;3828
434;3830
435;3818
436;3825
437;3833
438;3830
439;3830
440;3828
441;3828
442;3830
443;3830
444;3830
445;3825
446;3830
447;3833
448;3830
449;3818
450;3830
451;3833
452;3828
453;3830
454;3833
455;3820
456;3828
457;3828
458;3830
459;3830
460;3830
461;3825
462;3833
463;3828
464;3828
465;3830
466;3805
467;3825
468;3833
469;3833
470;3833
471;3825
472;3830
473;3830
474;3828
475;3823
476;3815
477;3828
478;3828
479;3830
480;3828
481;3825
482;3830
483;3830
484;3833
485;3828
486;3813
487;3774
488;3702
489;3619
490;3555
491;3570
492;3579
493;3508
494;3439
495;3439
496;3503
497;3614
498;3653
499;3643
500;3594
501;3520
502;3425
503;3321
504;3169
505;3007
506;2862
507;2705
508;2597
509;2439
510;2294
511;2152
512;2014
513;1879
514;1786
515;1663
516;1543
517;1454
518;1363
519;1230
520;1174
521;1120
522;1051
523;992
524;936
525;886
526;820
527;766
528;715
529;665
530;616
531;572
532;535
533;506
534;461
535;432
536;407
537;385
538;358
539;341
540;314
541;294
542;272
543;255
544;233
545;216
546;201
547;184
548;171
549;162
550;149
551;142
552;135
553;127
554;120
555;113
556;103
557;95
558;88
559;83
560;78
561;68
562;63
563;58
564;54
565;49
566;46
567;44
568;41
569;39
570;36
571;36
572;34
573;34
574;31
575;31
576;29
577;29
578;31
579;31
580;31
581;34
582;34
583;34
584;34
585;34
586;34
587;34
588;34
589;34
590;34
591;34
592;34
593;31
594;31
595;31
596;34
597;36
598;39
599;39
600;39
601;39
602;39
603;39
604;39
605;39
606;36
607;36
608;34
609;31
610;29
611;27
612;24
613;24
614;22
615;19
616;17
617;17
618;17
619;14
620;12
621;9
622;9
623;9
624;9
625;7
626;7
627;7
628;7
629;7
630;7
631;7
632;9
633;9
634;9
635;7
636;9
637;9
638;12
639;12
640;12
641;12
642;12
643;12
644;12
645;12
646;12
647;12
648;9
649;9
650;9
651;7
652;7
653;4
654;2
655;2
656;2
657;4
658;4
659;4
660;7
661;7
662;9
663;7
664;9
665;9
666;9
667;7
668;7
669;7
670;7
671;7
672;4
673;4
674;4
675;2
676;4
677;4
678;4
679;4
680;4
681;4
682;4
683;2
684;4
685;4
686;4
687;4
688;4
689;7
690;4
691;4
692;4
693;2
694;4
695;2
696;2
697;4
698;4
699;4
700;4
701;4
702;4
703;4
704;4
705;4
706;4
707;7
708;7
709;7
710;7
711;7
712;9
713;7
714;7
715;7
716;7
717;7
718;7
719;7
720;7
721;4
722;7
723;4
724;4
725;2
726;4
727;4
