tick;adc
0;12
1;12
2;9
3;9
4;9
5;9
6;9
7;7
8;7
9;9
10;9
11;7
12;7
13;4
14;7
15;7
16;7
17;7
18;7
19;7
20;7
21;7
22;7
23;7
24;4
25;7
26;7
27;7
28;9
29;9
30;12
31;14
32;14
33;17
34;19
35;19
36;19
37;22
38;19
39;19
40;22
41;19
42;19
43;19
44;19
45;19
46;19
47;19
48;22
49;22
50;19
51;19
52;19
53;19
54;19
55;19
56;17
57;17
58;17
59;17
60;14
61;14
62;14
63;14
64;14
65;14
66;14
67;14
68;14
69;14
70;14
71;14
72;14
73;14
74;14
75;14
76;14
77;14
78;14
79;14
80;14
81;14
82;14
83;14
84;14
85;17
86;14
87;17
88;17
89;19
90;22
91;22
92;22
93;22
94;24
95;24
96;27
97;27
98;27
99;27
100;27
101;27
102;27
103;27
104;27
105;27
106;27
107;27
108;27
109;24
110;24
111;22
112;22
113;22
114;22
115;22
116;19
117;19
118;19
119;17
120;17
121;17
122;17
123;14
124;14
125;12
126;12
127;9
128;9
129;9
130;9
131;9
132;9
133;9
134;7
135;9
136;7
137;7
138;9
139;9
140;9
141;9
142;9
143;14
144;19
145;27
146;41
147;66
148;100
149;125
150;152
151;181
152;255
153;329
154;383
155;429
156;459
157;498
158;543
159;606
160;724
161;862
162;1046
163;1218
164;1444
165;1744
166;1980
167;2221
168;2417
169;2589
170;2744
171;2884
172;3098
173;3277
174;3371
175;3484
176;3547
177;3577
178;3631
179;3680
180;3705
181;3707
182;3717
183;3756
184;3803
185;3830
186;3828
187;3830
188;3825
189;3828
190;3830
191;3828
192;3830
193;3825
194;3830
195;3833
196;3828
197;3830
198;3830
199;3825
200;3828
201;3828
202;3825
203;3830
204;3828
205;3828
206;3830
207;3833
208;3830
209;3825
210;3830
211;3825
212;3823
213;3830
214;3825
215;3830
216;3830
217;3825
218;3825
219;3823
220;3825
221;3828
222;3815
223;3828
224;3825
225;3828
226;3833
227;3830
228;3830
229;3825
230;3815
231;3830
232;3828
233;3830
234;3830
235;3830
236;3823
237;3825
238;3825
239;3830
240;3830
241;3830
242;3830
243;3830
244;3828
245;3759
246;3656
247;3533
248;3393
249;3243
250;3083
251;2970
252;2874
253;2778
254;2717
255;2673
256;2715
257;2776
258;2889
259;3012
260;3208
261;3390
262;3540
263;3663
264;3771
265;3828
266;3830
267;3815
268;3778
269;3715
270;3675
271;3638
272;3653
273;3729
274;3778
275;3818
276;3825
277;3828
278;3828
279;3830
280;3830
281;3823
282;3830
283;3828
284;3830
285;3828
286;3828
287;3828
288;3823
289;3830
290;3825
291;3830
292;3830
293;3828
294;3823
295;3828
296;3828
297;3830
298;3823
299;3833
300;3828
301;3830
302;3830
303;3828
304;3818
305;3830
306;3830
307;3830
308;3830
309;3830
310;3833
311;3830
312;3833
313;3830
314;3828
315;3825
316;3830
317;3828
318;3828
319;3830
320;3830
321;3823
322;3828
323;3830
324;3828
325;3828
326;3830
327;3833
328;3830
329;3828
330;3830
331;3830
332;3783
333;3695
334;3584
335;3452
336;3297
337;3154
338;3002
339;2864
340;2729
341;2582
342;2464
343;2375
344;2260
345;2149
346;2034
347;1931
348;1825
349;1712
350;1604
351;1508
352;1407
353;1316
354;1223
355;1144
356;1068
357;990
358;921
359;859
360;801
361;742
362;690
363;638
364;574
365;535
366;496
367;461
368;427
369;398
370;373
371;346
372;319
373;297
374;277
375;257
376;240
377;223
378;208
379;191
380;179
381;164
382;152
383;142
384;132
385;125
386;115
387;108
388;100
389;93
390;85
391;81
392;73
393;71
394;68
395;63
396;58
397;56
398;51
399;51
400;49
401;46
402;44
403;44
404;44
405;41
406;39
407;36
408;36
409;34
410;31
411;31
412;31
413;29
414;27
415;27
416;24
417;24
418;22
419;24
420;24
421;22
422;22
423;19
424;17
425;14
426;17
427;19
428;22
429;24
430;29
431;31
432;34
433;36
434;36
435;36
436;36
437;39
438;39
439;39
440;34
441;36
442;34
443;34
444;31
445;31
446;29
447;27
448;27
449;24
450;22
451;22
452;22
453;22
454;22
455;22
456;22
457;22
458;24
459;27
460;24
461;24
462;24
463;24
464;24
465;22
466;22
467;22
468;22
469;22
470;22
471;24
472;24
473;24
474;24
475;24
476;24
477;24
478;22
479;22
480;19
481;19
482;17
483;17
484;14
485;17
486;14
487;14
488;14
489;12
490;12
491;12
492;12
493;9
494;9
495;7
496;7
497;7
498;7
499;7
500;4
501;4
502;7
503;4
504;4
505;4
506;4
507;2
508;2
509;4
510;2
511;2
512;4
513;4
514;4
515;4
516;4
517;7
518;7
519;9
520;9
521;9
522;9
523;12
524;12
525;12
526;12
527;12
528;12
529;12
530;12
531;12
532;12
533;12
534;12
535;12
536;12
537;12
538;12
539;12
540;12
541;12
542;12
543;12
544;9
545;9
546;9
547;7
548;9
549;7
550;7
551;7
552;7
553;7
554;7
555;7
556;7
557;7
558;7
559;7
560;7
561;7
562;7
563;7
564;7
565;7
566;7
567;7
568;7
569;7
570;4
571;4
572;4
573;4
574;4
575;4
576;7
577;7
578;7
579;9
580;9
581;7
582;9
583;7
584;7
585;7
586;7
587;7
588;7
589;7
590;4
591;4
592;7
593;7
594;4
595;7
596;4
597;4
598;4
599;4
600;4
601;4
602;4
603;4
604;4
605;4
606;4
607;4
608;4
609;4
610;4
611;4
612;7
613;7
614;9
615;9
616;12
617;12
618;12
619;14
620;14
621;14
622;14
623;14
624;14
625;14
626;14
627;14
628;12
629;12
630;12
631;12
632;9
633;9
634;7
635;7
636;7
637;7
638;7
639;4
640;4
641;4
642;2
643;4
644;2
645;4
646;4
647;4
648;2
649;4
650;2
651;4
652;4
653;4
654;2
655;2
656;2
657;2
658;4
659;2
660;4
661;4
662;2
663;2
664;4
665;4
666;4
667;4
668;4
669;2
670;4
671;4
672;4
673;4
674;4
675;2
676;4
677;2
678;2
679;2
680;4
681;4
682;2
683;2
684;4
685;4
686;2
687;4
688;2
689;4
690;2
691;2
692;2
693;2
694;2
695;4
696;2
697;4
698;4
699;4
700;4
701;4
702;2
703;4
704;4
705;4
706;2
707;4
708;2
709;4
710;4
711;4
712;4
713;4
714;4
715;4
716;2
717;4
718;4
719;4
720;4
721;2
722;2
723;4
724;2
725;4
726;2
727;4
728;4
729;4
730;2
731;4
