tick;adc
0;22
1;22
2;19
3;22
4;22
5;19
6;19
7;19
8;17
9;17
10;17
11;17
12;17
13;17
14;17
15;14
16;17
17;17
18;14
19;17
20;17
21;17
22;14
23;14
24;17
25;17
26;17
27;17
28;17
29;14
30;14
31;14
32;14
33;14
34;14
35;12
36;12
37;12
38;12
39;14
40;14
41;12
42;12
43;12
44;12
45;12
46;12
47;12
48;12
49;12
50;12
51;12
52;12
53;12
54;12
55;12
56;12
57;12
58;14
59;14
60;14
61;14
62;14
63;17
64;17
65;17
66;14
67;17
68;14
69;14
70;14
71;14
72;14
73;14
74;14
75;14
76;14
77;17
78;14
79;14
80;14
81;14
82;14
83;14
84;14
85;14
86;14
87;14
88;14
89;17
90;17
91;17
92;17
93;17
94;14
95;14
96;14
97;14
98;14
99;14
100;14
101;14
102;14
103;14
104;14
105;12
106;14
107;14
108;14
109;14
110;12
111;12
112;12
113;12
114;9
115;9
116;9
117;9
118;9
119;9
120;9
121;12
122;12
123;12
124;14
125;14
126;14
127;14
128;14
129;17
130;17
131;19
132;19
133;19
134;19
135;19
136;19
137;19
138;19
139;19
140;19
141;17
142;17
143;17
144;17
145;17
146;14
147;14
148;14
149;14
150;14
151;17
152;17
153;19
154;17
155;17
156;17
157;17
158;19
159;19
160;19
161;19
162;19
163;17
164;19
165;19
166;19
167;22
168;24
169;27
170;31
171;36
172;39
173;44
174;49
175;54
176;56
177;61
178;66
179;71
180;73
181;73
182;73
183;73
184;68
185;68
186;66
187;66
188;66
189;63
190;61
191;58
192;56
193;54
194;51
195;49
196;46
197;44
198;44
199;41
200;39
201;39
202;39
203;39
204;39
205;39
206;36
207;36
208;39
209;39
210;39
211;39
212;36
213;36
214;34
215;34
216;34
217;41
218;68
219;105
220;162
221;267
222;339
223;400
224;461
225;570
226;658
227;707
228;761
229;810
230;840
231;877
232;955
233;1031
234;1095
235;1159
236;1186
237;1194
238;1267
239;1400
240;1545
241;1668
242;1773
243;1955
244;2167
245;2346
246;2594
247;2830
248;3012
249;3122
250;3299
251;3575
252;3756
253;3830
254;3828
255;3830
256;3833
257;3828
258;3830
259;3830
260;3820
261;3825
262;3828
263;3830
264;3830
265;3828
266;3823
267;3828
268;3828
269;3833
270;3823
271;3828
272;3828
273;3825
274;3830
275;3830
276;3828
277;3825
278;3828
279;3830
280;3830
281;3830
282;3833
283;3825
284;3825
285;3830
286;3833
287;3830
288;3823
289;3815
290;3828
291;3833
292;3828
293;3830
294;3825
295;3833
296;3828
297;3825
298;3820
299;3828
300;3828
301;3825
302;3833
303;3828
304;3830
305;3825
306;3830
307;3825
308;3830
309;3833
310;3830
311;3828
312;3823
313;3830
314;3830
315;3830
316;3833
317;3810
318;3818
319;3828
320;3828
321;3820
322;3833
323;3830
324;3828
325;3825
326;3828
327;3828
328;3833
329;3833
330;3830
331;3825
332;3828
333;3830
334;3823
335;3823
336;3825
337;3830
338;3833
339;3830
340;3823
341;3830
342;3825
343;3830
344;3830
345;3830
346;3830
347;3830
348;3828
349;3830
350;3830
351;3830
352;3830
353;3828
354;3828
355;3828
356;3830
357;3830
358;3830
359;3830
360;3830
361;3830
362;3830
363;3828
364;3825
365;3776
366;3710
367;3641
368;3685
369;3724
370;3774
371;3830
372;3830
373;3825
374;3830
375;3825
376;3830
377;3818
378;3759
379;3707
380;3653
381;3597
382;3513
383;3430
384;3356
385;3290
386;3258
387;3265
388;3253
389;3223
390;3240
391;3221
392;3186
393;3113
394;3044
395;2946
396;2864
397;2774
398;2695
399;2638
400;2577
401;2496
402;2430
403;2371
404;2317
405;2248
406;2179
407;2140
408;2078
409;2017
410;1950
411;1889
412;1830
413;1769
414;1695
415;1621
416;1528
417;1439
418;1368
419;1285
420;1208
421;1125
422;1051
423;990
424;911
425;859
426;810
427;739
428;687
429;653
430;601
431;567
432;530
433;488
434;454
435;427
436;402
437;378
438;356
439;331
440;309
441;292
442;267
443;248
444;235
445;218
446;206
447;191
448;176
449;169
450;159
451;149
452;140
453;130
454;122
455;117
456;110
457;108
458;105
459;100
460;98
461;93
462;90
463;88
464;85
465;85
466;85
467;83
468;83
469;81
470;81
471;78
472;76
473;76
474;78
475;76
476;76
477;76
478;73
479;71
480;71
481;66
482;61
483;58
484;56
485;54
486;51
487;49
488;46
489;41
490;39
491;36
492;36
493;36
494;36
495;36
496;36
497;34
498;36
499;34
500;34
501;31
502;29
503;27
504;24
505;24
506;22
507;22
508;22
509;19
510;19
511;17
512;17
513;17
514;17
515;19
516;19
517;22
518;22
519;22
520;22
521;22
522;19
523;19
524;19
525;19
526;19
527;17
528;17
529;17
530;17
531;17
532;17
533;17
534;17
535;17
536;17
537;19
538;19
539;19
540;19
541;19
542;17
543;17
544;17
545;14
546;14
547;12
548;14
549;14
550;12
551;12
552;12
553;12
554;14
555;14
556;14
557;17
558;17
559;17
560;19
561;19
562;19
563;19
564;22
565;19
566;22
567;19
568;22
569;19
570;22
571;19
572;19
573;19
574;17
575;17
576;19
577;19
578;22
579;19
580;19
581;19
582;19
583;19
584;17
585;17
586;17
587;17
588;17
589;14
590;14
591;12
592;12
593;12
594;12
595;12
596;14
