tick;adc
0;17
1;17
2;17
3;17
4;17
5;17
6;19
7;19
8;17
9;17
10;17
11;14
12;14
13;12
14;12
15;9
16;9
17;7
18;7
19;7
20;9
21;9
22;9
23;9
24;7
25;7
26;7
27;4
28;4
29;4
30;4
31;4
32;4
33;4
34;4
35;4
36;4
37;4
38;4
39;4
40;4
41;4
42;4
43;4
44;2
45;2
46;4
47;4
48;4
49;4
50;4
51;4
52;4
53;4
54;4
55;4
56;4
57;4
58;4
59;7
60;7
61;7
62;7
63;7
64;7
65;7
66;9
67;9
68;9
69;9
70;9
71;12
72;12
73;12
74;14
75;12
76;12
77;12
78;12
79;12
80;12
81;9
82;9
83;9
84;7
85;7
86;7
87;7
88;7
89;7
90;7
91;7
92;9
93;7
94;7
95;7
96;7
97;7
98;7
99;7
100;7
101;7
102;4
103;4
104;4
105;4
106;4
107;4
108;4
109;4
110;4
111;4
112;4
113;4
114;4
115;4
116;4
117;4
118;4
119;4
120;4
121;4
122;4
123;4
124;4
125;2
126;4
127;4
128;2
129;4
130;4
131;4
132;4
133;4
134;7
135;9
136;12
137;14
138;17
139;22
140;24
141;29
142;61
143;100
144;137
145;203
146;297
147;400
148;479
149;572
150;690
151;835
152;1071
153;1250
154;1437
155;1678
156;1862
157;2115
158;2348
159;2565
160;2764
161;2923
162;3061
163;3218
164;3376
165;3525
166;3606
167;3636
168;3636
169;3606
170;3614
171;3678
172;3722
173;3774
174;3828
175;3823
176;3830
177;3830
178;3830
179;3828
180;3825
181;3833
182;3830
183;3830
184;3818
185;3828
186;3825
187;3830
188;3830
189;3830
190;3820
191;3828
192;3830
193;3828
194;3830
195;3830
196;3830
197;3828
198;3830
199;3820
200;3833
201;3828
202;3828
203;3825
204;3828
205;3830
206;3830
207;3830
208;3825
209;3830
210;3830
211;3830
212;3830
213;3825
214;3828
215;3815
216;3830
217;3823
218;3820
219;3828
220;3830
221;3828
222;3825
223;3828
224;3825
225;3828
226;3815
227;3825
228;3825
229;3823
230;3820
231;3828
232;3823
233;3825
234;3830
235;3828
236;3828
237;3820
238;3828
239;3815
240;3830
241;3830
242;3830
243;3830
244;3830
245;3828
246;3823
247;3825
248;3833
249;3830
250;3828
251;3830
252;3830
253;3825
254;3828
255;3830
256;3825
257;3828
258;3828
259;3828
260;3828
261;3818
262;3830
263;3830
264;3823
265;3828
266;3828
267;3828
268;3833
269;3830
270;3833
271;3833
272;3828
273;3828
274;3828
275;3830
276;3830
277;3828
278;3830
279;3830
280;3828
281;3813
282;3825
283;3828
284;3825
285;3828
286;3830
287;3830
288;3833
289;3830
290;3791
291;3729
292;3651
293;3552
294;3449
295;3309
296;3255
297;3211
298;3127
299;3022
300;2901
301;2774
302;2638
303;2491
304;2356
305;2240
306;2147
307;2098
308;2063
309;2098
310;2172
311;2265
312;2383
313;2449
314;2589
315;2660
316;2771
317;2830
318;2842
319;2808
320;2759
321;2673
322;2584
323;2525
324;2543
325;2697
326;2869
327;2975
328;3061
329;3132
330;3262
331;3353
332;3427
333;3434
334;3405
335;3353
336;3245
337;3118
338;3000
339;2803
340;2658
341;2528
342;2358
343;2206
344;2059
345;1918
346;1815
347;1670
348;1550
349;1437
350;1356
351;1275
352;1199
353;1120
354;1051
355;985
356;906
357;842
358;781
359;732
360;687
361;641
362;592
363;552
364;493
365;461
366;427
367;402
368;368
369;348
370;324
371;302
372;280
373;262
374;245
375;230
376;216
377;201
378;186
379;174
380;164
381;152
382;142
383;135
384;127
385;120
386;113
387;105
388;98
389;95
390;88
391;83
392;78
393;76
394;71
395;68
396;66
397;63
398;61
399;61
400;58
401;58
402;58
403;56
404;56
405;54
406;54
407;54
408;51
409;51
410;56
411;58
412;61
413;63
414;63
415;63
416;61
417;58
418;58
419;58
420;56
421;56
422;51
423;51
424;49
425;46
426;44
427;41
428;41
429;39
430;36
431;34
432;31
433;29
434;27
435;24
436;22
437;19
438;17
439;17
440;17
441;17
442;17
443;17
444;17
445;17
446;17
447;17
448;17
449;17
450;19
451;17
452;14
453;14
454;14
455;14
456;14
457;14
458;14
459;14
460;14
461;12
462;12
463;12
464;12
465;12
466;12
467;12
468;9
469;9
470;9
471;9
472;9
473;9
474;9
475;9
476;9
477;9
478;9
479;9
480;9
481;7
