tick;adc
0;2
1;4
2;4
3;4
4;4
5;2
6;2
7;4
8;4
9;2
10;2
11;4
12;4
13;4
14;4
15;4
16;4
17;2
18;4
19;2
20;7
21;2
22;4
23;4
24;4
25;2
26;4
27;4
28;2
29;4
30;4
31;4
32;4
33;2
34;4
35;4
36;4
37;4
38;2
39;4
40;2
41;2
42;2
43;2
44;2
45;4
46;4
47;2
48;2
49;2
50;2
51;2
52;2
53;2
54;2
55;4
56;2
57;2
58;4
59;2
60;2
61;4
62;4
63;2
64;2
65;2
66;7
67;4
68;4
69;2
70;4
71;2
72;4
73;4
74;2
75;4
76;2
77;4
78;4
79;2
80;7
81;4
82;4
83;2
84;2
85;2
86;2
87;2
88;4
89;4
90;2
91;4
92;4
93;2
94;4
95;4
96;2
97;2
98;2
99;2
100;4
101;4
102;4
103;4
104;4
105;4
106;4
107;2
108;2
109;2
110;4
111;2
112;2
113;4
114;2
115;4
116;4
117;2
118;4
119;4
120;4
121;2
122;2
123;2
124;4
125;2
126;4
127;4
128;2
129;2
130;4
131;2
132;4
133;2
134;2
135;4
136;4
137;2
138;2
139;4
140;2
141;2
142;4
143;4
144;2
145;2
146;2
147;4
148;2
149;4
150;4
151;4
152;2
153;2
154;4
155;2
156;2
157;2
158;7
159;14
160;41
161;68
162;88
163;110
164;144
165;181
166;211
167;248
168;314
169;368
170;412
171;464
172;570
173;705
174;896
175;1046
176;1211
177;1434
178;1665
179;1914
180;2137
181;2331
182;2493
183;2776
184;3090
185;3344
186;3602
187;3803
188;3830
189;3833
190;3825
191;3830
192;3820
193;3825
194;3818
195;3825
196;3815
197;3830
198;3828
199;3828
200;3830
201;3828
202;3828
203;3828
204;3815
205;3823
206;3828
207;3828
208;3830
209;3828
210;3823
211;3818
212;3825
213;3823
214;3828
215;3825
216;3815
217;3828
218;3823
219;3825
220;3830
221;3828
222;3823
223;3825
224;3828
225;3830
226;3828
227;3823
228;3828
229;3818
230;3830
231;3828
232;3828
233;3818
234;3828
235;3830
236;3828
237;3828
238;3825
239;3830
240;3833
241;3825
242;3828
243;3828
244;3828
245;3828
246;3823
247;3828
248;3830
249;3833
250;3833
251;3813
252;3744
253;3643
254;3528
255;3407
256;3292
257;3262
258;3233
259;3162
260;3071
261;2968
262;2850
263;2717
264;2592
265;2449
266;2326
267;2194
268;2034
269;1909
270;1771
271;1656
272;1535
273;1427
274;1346
275;1230
276;1140
277;1061
278;975
279;906
280;835
281;771
282;712
283;660
284;611
285;567
286;520
287;481
288;444
289;410
290;378
291;348
292;326
293;297
294;275
295;253
296;235
297;216
298;194
299;179
300;162
301;147
302;137
303;125
304;117
305;108
306;98
307;90
308;83
309;81
310;71
311;66
312;58
313;54
314;49
315;44
316;39
317;36
318;34
319;31
320;29
321;27
322;24
323;24
324;17
325;19
326;17
327;14
328;12
329;12
330;12
331;9
332;7
333;7
334;4
335;4
336;4
337;4
338;4
339;4
340;4
341;2
342;2
343;2
344;4
345;4
346;2
347;2
348;4
349;4
350;2
351;4
352;4
353;4
354;4
355;4
356;2
357;4
358;4
359;2
360;4
361;4
362;2
363;2
364;4
365;4
366;4
367;4
368;2
369;4
370;4
371;2
372;4
373;4
374;2
375;2
376;4
377;2
378;2
379;4
380;4
381;4
382;4
