tick;adc
0;7
1;7
2;7
3;9
4;9
5;9
6;9
7;12
8;12
9;12
10;12
11;12
12;12
13;9
14;9
15;9
16;9
17;9
18;12
19;12
20;12
21;12
22;12
23;9
24;9
25;9
26;9
27;9
28;7
29;7
30;7
31;4
32;7
33;7
34;7
35;7
36;7
37;7
38;7
39;7
40;7
41;7
42;9
43;9
44;7
45;9
46;9
47;9
48;9
49;9
50;9
51;9
52;9
53;9
54;9
55;9
56;9
57;7
58;7
59;4
60;7
61;4
62;4
63;7
64;4
65;4
66;4
67;4
68;4
69;4
70;4
71;4
72;4
73;4
74;4
75;4
76;4
77;7
78;7
79;7
80;9
81;9
82;12
83;14
84;14
85;14
86;14
87;17
88;14
89;14
90;14
91;14
92;14
93;14
94;12
95;12
96;12
97;12
98;12
99;9
100;9
101;9
102;7
103;9
104;7
105;7
106;7
107;4
108;4
109;4
110;4
111;4
112;4
113;4
114;2
115;2
116;4
117;4
118;4
119;4
120;4
121;4
122;4
123;4
124;4
125;7
126;7
127;4
128;7
129;4
130;4
131;4
132;4
133;4
134;7
135;7
136;7
137;7
138;7
139;7
140;7
141;7
142;7
143;7
144;7
145;7
146;7
147;7
148;9
149;7
150;9
151;9
152;9
153;9
154;9
155;12
156;12
157;9
158;9
159;9
160;9
161;9
162;9
163;9
164;12
165;9
166;9
167;9
168;7
169;7
170;7
171;7
172;4
173;4
174;4
175;2
176;4
177;2
178;2
179;4
180;2
181;4
182;2
183;4
184;4
185;2
186;4
187;4
188;4
189;4
190;4
191;7
192;7
193;7
194;7
195;7
196;7
197;7
198;7
199;4
200;9
201;14
202;17
203;17
204;17
205;22
206;24
207;34
208;36
209;56
210;71
211;78
212;117
213;186
214;250
215;294
216;346
217;398
218;452
219;506
220;545
221;609
222;656
223;695
224;729
225;793
226;855
227;909
228;938
229;948
230;963
231;968
232;1000
233;1034
234;1073
235;1149
236;1201
237;1248
238;1336
239;1525
240;1663
241;1810
242;1945
243;2056
244;2147
245;2280
246;2466
247;2653
248;2847
249;2968
250;3090
251;3287
252;3361
253;3434
254;3476
255;3489
256;3503
257;3572
258;3670
259;3734
260;3778
261;3823
262;3830
263;3833
264;3830
265;3828
266;3825
267;3830
268;3830
269;3828
270;3833
271;3825
272;3825
273;3820
274;3830
275;3830
276;3830
277;3825
278;3815
279;3825
280;3830
281;3830
282;3828
283;3830
284;3820
285;3828
286;3830
287;3830
288;3828
289;3825
290;3825
291;3828
292;3823
293;3830
294;3830
295;3830
296;3830
297;3833
298;3833
299;3830
300;3825
301;3825
302;3830
303;3830
304;3823
305;3825
306;3828
307;3823
308;3823
309;3828
310;3825
311;3830
312;3830
313;3818
314;3825
315;3815
316;3828
317;3828
318;3828
319;3830
320;3828
321;3830
322;3830
323;3833
324;3830
325;3825
326;3830
327;3830
328;3830
329;3828
330;3833
331;3830
332;3825
333;3830
334;3833
335;3830
336;3805
337;3813
338;3828
339;3830
340;3823
341;3828
342;3820
343;3825
344;3830
345;3833
346;3825
347;3828
348;3830
349;3828
350;3815
351;3828
352;3830
353;3830
354;3833
355;3830
356;3830
357;3823
358;3828
359;3828
360;3828
361;3830
362;3833
363;3830
364;3828
365;3828
366;3825
367;3823
368;3828
369;3820
370;3828
371;3828
372;3828
373;3825
374;3830
375;3818
376;3828
377;3830
378;3830
379;3828
380;3833
381;3825
382;3830
383;3833
384;3828
385;3825
386;3830
387;3828
388;3825
389;3830
390;3825
391;3828
392;3828
393;3830
394;3828
395;3823
396;3828
397;3830
398;3833
399;3828
400;3830
401;3828
402;3830
403;3830
404;3828
405;3833
406;3828
407;3833
408;3808
409;3744
410;3648
411;3560
412;3430
413;3309
414;3216
415;3140
416;3039
417;2963
418;2874
419;2776
420;2692
421;2606
422;2547
423;2481
424;2403
425;2289
426;2186
427;2081
428;1987
429;1882
430;1778
431;1675
432;1597
433;1516
434;1484
435;1466
436;1454
437;1437
438;1402
439;1363
440;1319
441;1280
442;1221
443;1164
444;1103
445;1044
446;987
447;928
448;869
449;828
450;766
451;712
452;668
453;626
454;582
455;538
456;503
457;474
458;444
459;415
460;390
461;366
462;339
463;319
464;299
465;277
466;253
467;235
468;218
469;201
470;184
471;174
472;157
473;144
474;135
475;122
476;113
477;103
478;95
479;90
480;88
481;85
482;85
483;83
484;81
485;81
486;76
487;76
488;71
489;71
490;68
491;66
492;63
493;61
494;56
495;54
496;54
497;51
498;49
499;46
500;44
501;39
502;36
503;34
504;34
505;31
506;29
507;29
508;24
509;22
510;19
511;19
512;17
513;19
514;17
515;17
516;14
517;14
518;12
519;14
520;12
521;14
522;14
523;14
524;14
525;14
526;14
527;14
528;17
529;17
530;17
531;17
532;17
533;17
534;17
535;17
536;17
537;17
538;14
539;17
540;14
541;14
542;17
543;14
544;12
545;14
546;14
547;12
548;12
549;12
550;12
551;9
552;9
553;9
554;9
555;9
556;7
557;7
558;7
559;7
560;7
561;7
562;7
563;7
564;7
565;9
566;9
567;9
568;12
569;12
570;12
571;12
572;12
573;12
574;9
575;9
576;9
577;9
578;9
579;9
580;9
581;9
582;9
583;9
584;12
585;12
586;12
587;14
588;14
589;14
