tick;adc
0;17
1;14
2;14
3;12
4;14
5;14
6;14
7;12
8;12
9;12
10;12
11;9
12;9
13;9
14;9
15;9
16;9
17;12
18;12
19;12
20;14
21;14
22;14
23;17
24;17
25;17
26;19
27;17
28;17
29;17
30;17
31;14
32;14
33;14
34;14
35;14
36;12
37;12
38;12
39;12
40;12
41;12
42;14
43;17
44;17
45;14
46;17
47;17
48;17
49;14
50;14
51;14
52;14
53;14
54;12
55;12
56;12
57;12
58;12
59;9
60;9
61;9
62;9
63;9
64;7
65;7
66;9
67;7
68;9
69;9
70;9
71;12
72;12
73;9
74;12
75;9
76;12
77;9
78;12
79;12
80;12
81;12
82;12
83;12
84;14
85;14
86;14
87;14
88;14
89;17
90;14
91;14
92;14
93;14
94;14
95;14
96;14
97;12
98;14
99;14
100;14
101;12
102;14
103;12
104;12
105;14
106;14
107;12
108;14
109;17
110;17
111;17
112;17
113;17
114;17
115;17
116;17
117;19
118;19
119;19
120;22
121;19
122;19
123;22
124;24
125;29
126;31
127;36
128;41
129;44
130;46
131;51
132;58
133;68
134;81
135;115
136;147
137;176
138;201
139;218
140;240
141;285
142;343
143;400
144;469
145;533
146;678
147;830
148;958
149;1122
150;1329
151;1481
152;1705
153;1904
154;2132
155;2339
156;2513
157;2609
158;2705
159;2778
160;2914
161;2985
162;3014
163;3061
164;3115
165;3186
166;3211
167;3208
168;3208
169;3253
170;3351
171;3444
172;3567
173;3697
174;3825
175;3830
176;3828
177;3828
178;3828
179;3828
180;3828
181;3828
182;3830
183;3830
184;3823
185;3828
186;3828
187;3828
188;3830
189;3825
190;3828
191;3830
192;3828
193;3815
194;3825
195;3828
196;3818
197;3823
198;3818
199;3830
200;3825
201;3830
202;3830
203;3828
204;3825
205;3828
206;3830
207;3825
208;3818
209;3833
210;3820
211;3828
212;3830
213;3830
214;3830
215;3830
216;3828
217;3825
218;3830
219;3825
220;3830
221;3830
222;3830
223;3828
224;3828
225;3823
226;3825
227;3830
228;3815
229;3830
230;3828
231;3828
232;3830
233;3828
234;3825
235;3825
236;3828
237;3833
238;3833
239;3830
240;3833
241;3833
242;3803
243;3702
244;3597
245;3466
246;3334
247;3191
248;3059
249;2909
250;2749
251;2604
252;2425
253;2253
254;2076
255;1963
256;1830
257;1683
258;1592
259;1461
260;1356
261;1265
262;1189
263;1093
264;1031
265;960
266;896
267;820
268;761
269;707
270;658
271;619
272;574
273;530
274;501
275;459
276;425
277;402
278;375
279;353
280;331
281;309
282;292
283;275
284;257
285;240
286;226
287;213
288;201
289;191
290;181
291;174
292;164
293;157
294;147
295;140
296;135
297;127
298;120
299;115
300;108
301;100
302;93
303;88
304;81
305;76
306;71
307;66
308;63
309;58
310;56
311;56
312;54
313;51
314;51
315;49
316;49
317;46
318;46
319;44
320;41
321;41
322;41
323;39
324;39
325;36
326;36
327;34
328;31
329;31
330;31
331;29
332;29
333;27
334;27
335;27
336;27
337;27
338;24
339;24
340;24
341;22
342;22
343;22
344;22
345;22
346;19
347;22
348;22
349;19
350;19
351;19
352;22
353;19
354;17
355;17
356;17
357;17
358;17
359;17
360;17
361;17
362;17
363;17
364;17
365;17
366;17
367;14
368;14
369;14
370;14
371;14
372;14
373;12
374;12
